"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"13074","rectangle with no seats","diningtable.jpg","picnictable.jpg","{""Q0"":""rectangle with no seats""}","close","familiar","trial","paired","survey-text","19","1036946","0.0-19.0-0.0","44","7",""
"10568.79999999702","blue shirt without flowers ","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""blue shirt without flowers ""}","close","familiar","trial","paired","survey-text","20","1048023","0.0-19.0-0.1","44","7",""
"9099.09999999404","blue car","sedan.jpg","sportscar.jpg","{""Q0"":""blue car""}","close","familiar","trial","paired","survey-text","21","1057628","0.0-19.0-0.2","44","7",""
"17441.39999999106","jellybeans not in a bear shape","jellybeans.jpg","gummybears.jpg","{""Q0"":""jellybeans not in a bear shape""}","close","familiar","trial","paired","survey-text","22","1075575","0.0-19.0-0.3","44","7",""
"15913.300000011921","bear that is not hazel ","grizzlybear.jpg","polarbear.jpg","{""Q0"":""bear that is not hazel ""}","close","familiar","trial","paired","survey-text","23","1091995","0.0-19.0-0.4","44","7",""
"13042.199999988079","goldfish","goldfish.jpg","swordfish.jpg","{""Q0"":""goldfish""}","close","familiar","trial","paired","survey-text","24","1105544","0.0-19.0-0.5","44","7",""
"11822.300000011921","bird without a pointy beak","sparrow.jpg","eagle.jpg","{""Q0"":""bird without a pointy beak""}","close","familiar","trial","paired","survey-text","25","1117875","0.0-19.0-0.6","44","7",""
"6580.800000011921","stretching dog ","germanshepherd.jpg","pug.jpg","{""Q0"":""stretching dog ""}","close","familiar","trial","paired","survey-text","26","1124960","0.0-19.0-0.7","44","7",""
"10698.10000000894","somebody who is kicking","tangram-164.jpg","tangram-64.jpg","{""Q0"":""somebody who is kicking""}","far","tangram","trial","paired","survey-text","28","1177862","0.0-21.0-0.0","44","7",""
"8209.70000000298","somebody walking ","A2.jpg","C1.jpg","{""Q0"":""somebody walking ""}","far","tangram","trial","paired","survey-text","29","1186579","0.0-21.0-0.1","44","7",""
"7362.5","somebody kicking","tangram-48.jpg","D1.jpg","{""Q0"":""somebody kicking""}","far","tangram","trial","paired","survey-text","30","1194445","0.0-21.0-0.2","44","7",""
"19401.29999999702","somebody with their arms in front of them ","H1.jpg","tangram-8.jpg","{""Q0"":""somebody with their arms in front of them ""}","far","tangram","trial","paired","survey-text","31","1214352","0.0-21.0-0.3","44","7",""
"7296.4000000059605","somebody running ","tangram-67.jpg","G1.jpg","{""Q0"":""somebody running ""}","far","tangram","trial","paired","survey-text","32","1222156","0.0-21.0-0.4","44","7",""
"6719.399999991059","somebody walking ","B1.jpg","tangram-4.jpg","{""Q0"":""somebody walking ""}","far","tangram","trial","paired","survey-text","33","1229378","0.0-21.0-0.5","44","7",""
"8232.70000000298","somebody running ","tangram-90.jpg","tangram-120.jpg","{""Q0"":""somebody running ""}","far","tangram","trial","paired","survey-text","34","1238118","0.0-21.0-0.6","44","7",""
"14042.59999999404","somebody skipping ","tangram-55.jpg","tangram-143.jpg","{""Q0"":""somebody skipping ""}","far","tangram","trial","paired","survey-text","35","1252666","0.0-21.0-0.7","44","7",""
"6905","brown bear ","grizzlybear.jpg","lion.jpg","{""Q0"":""brown bear ""}","far","familiar","trial","paired","survey-text","37","1274799","0.0-23.0-0.0","44","7",""
"9800","little bird ","sparrow.jpg","squirrel.jpg","{""Q0"":""little bird ""}","far","familiar","trial","paired","survey-text","38","1285103","0.0-23.0-0.1","44","7",""
"9973.59999999404","jellybeans ","jellybeans.jpg","pretzels.jpg","{""Q0"":""jellybeans ""}","far","familiar","trial","paired","survey-text","39","1295582","0.0-23.0-0.2","44","7",""
"7868.70000000298","goldfish","goldfish.jpg","iguana.jpg","{""Q0"":""goldfish""}","far","familiar","trial","paired","survey-text","40","1303956","0.0-23.0-0.3","44","7",""
"9080.10000000894","rectangle on legs ","diningtable.jpg","wardrobe.jpg","{""Q0"":""rectangle on legs ""}","far","familiar","trial","paired","survey-text","41","1313543","0.0-23.0-0.4","44","7",""
"17813","dog stretching ","germanshepherd.jpg","cow.jpg","{""Q0"":""dog stretching ""}","far","familiar","trial","paired","survey-text","42","1331861","0.0-23.0-0.5","44","7",""
"5885.79999999702","blue car ","sedan.jpg","firetruck.jpg","{""Q0"":""blue car ""}","far","familiar","trial","paired","survey-text","43","1338255","0.0-23.0-0.6","44","7",""
"5509.5","blue shirt ","poloshirt.jpg","dress.jpg","{""Q0"":""blue shirt ""}","far","familiar","trial","paired","survey-text","44","1344270","0.0-23.0-0.7","44","7",""
"48865.29999999702","somebody running fast ","tangram-90.jpg","tangram-81.jpg","{""Q0"":""somebody running fast ""}","close","tangram","trial","paired","survey-text","46","1418559","0.0-25.0-0.0","44","7",""
