"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"5842.699999988079","goldfish","goldfish.jpg","iguana.jpg","{""Q0"":""goldfish""}","far","familiar","trial","paired","survey-text","19","346890","0.0-19.0-0.0","36","5",""
"5763.299999982119","dog","germanshepherd.jpg","cow.jpg","{""Q0"":""dog""}","far","familiar","trial","paired","survey-text","20","353161","0.0-19.0-0.1","36","5",""
"12379.90000000596","bubble gum","jellybeans.jpg","pretzels.jpg","{""Q0"":""bubble gum""}","far","familiar","trial","paired","survey-text","21","366047","0.0-19.0-0.2","36","5",""
"4656.0999999940395","table","diningtable.jpg","wardrobe.jpg","{""Q0"":""table""}","far","familiar","trial","paired","survey-text","22","371211","0.0-19.0-0.3","36","5",""
"3465.0999999940395","car","sedan.jpg","firetruck.jpg","{""Q0"":""car""}","far","familiar","trial","paired","survey-text","23","375182","0.0-19.0-0.4","36","5",""
"4140.5999999940395","bear","grizzlybear.jpg","lion.jpg","{""Q0"":""bear""}","far","familiar","trial","paired","survey-text","24","379830","0.0-19.0-0.5","36","5",""
"3278.5999999940395","shirt","poloshirt.jpg","dress.jpg","{""Q0"":""shirt""}","far","familiar","trial","paired","survey-text","25","383614","0.0-19.0-0.6","36","5",""
"3599.199999988079","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","26","387722","0.0-19.0-0.7","36","5",""
"5360.700000017881","person ","B1.jpg","tangram-4.jpg","{""Q0"":""person ""}","far","tangram","trial","paired","survey-text","28","404756","0.0-21.0-0.0","36","5",""
"7665.5","person ","tangram-55.jpg","tangram-143.jpg","{""Q0"":""person ""}","far","tangram","trial","paired","survey-text","29","412927","0.0-21.0-0.1","36","5",""
"25784.20000001788","sign","tangram-67.jpg","G1.jpg","{""Q0"":""sign""}","far","tangram","trial","paired","survey-text","30","439216","0.0-21.0-0.2","36","5",""
"14654.40000000596","sign ","tangram-90.jpg","tangram-120.jpg","{""Q0"":""sign ""}","far","tangram","trial","paired","survey-text","31","454373","0.0-21.0-0.3","36","5",""
"6701.300000011921","person ","tangram-48.jpg","D1.jpg","{""Q0"":""person ""}","far","tangram","trial","paired","survey-text","32","461578","0.0-21.0-0.4","36","5",""
"12388.5","sign","H1.jpg","tangram-8.jpg","{""Q0"":""sign""}","far","tangram","trial","paired","survey-text","33","474470","0.0-21.0-0.5","36","5",""
"30282.40000000596","person with its arms throwing ","A2.jpg","C1.jpg","{""Q0"":""person with its arms throwing ""}","far","tangram","trial","paired","survey-text","34","505260","0.0-21.0-0.6","36","5",""
"6161","person ","tangram-164.jpg","tangram-64.jpg","{""Q0"":""person ""}","far","tangram","trial","paired","survey-text","35","511928","0.0-21.0-0.7","36","5",""
"8441.200000017881","a big table ","diningtable.jpg","picnictable.jpg","{""Q0"":""a big table ""}","close","familiar","trial","paired","survey-text","37","534302","0.0-23.0-0.0","36","5",""
