"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"12561.899999856949","very big rectangle table","diningtable.jpg","picnictable.jpg","{""Q0"":""very big rectangle table""}","close","familiar","trial","paired","survey-text","19","730996","0.0-19.0-0.0","19","5",""
"5889.5","brown bear","grizzlybear.jpg","polarbear.jpg","{""Q0"":""brown bear""}","close","familiar","trial","paired","survey-text","20","737400","0.0-19.0-0.1","19","5",""
"6937.5","blue car","sedan.jpg","sportscar.jpg","{""Q0"":""blue car""}","close","familiar","trial","paired","survey-text","21","744847","0.0-19.0-0.2","19","5",""
"7280.300000190735","jelly beans","jellybeans.jpg","gummybears.jpg","{""Q0"":""jelly beans""}","close","familiar","trial","paired","survey-text","22","752635","0.0-19.0-0.3","19","5",""
"7339.299999952316","teal shirt","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""teal shirt""}","close","familiar","trial","paired","survey-text","23","760503","0.0-19.0-0.4","19","5",""
"5680.200000047684","a bird","sparrow.jpg","eagle.jpg","{""Q0"":""a bird""}","close","familiar","trial","paired","survey-text","24","766706","0.0-19.0-0.5","19","5",""
"9138","puppy","germanshepherd.jpg","pug.jpg","{""Q0"":""puppy""}","close","familiar","trial","paired","survey-text","25","776379","0.0-19.0-0.6","19","5",""
"8545.700000047684","orange fish","goldfish.jpg","swordfish.jpg","{""Q0"":""orange fish""}","close","familiar","trial","paired","survey-text","26","785429","0.0-19.0-0.7","19","5",""
"18207.200000047684","black diamond on top of a statue","H1.jpg","tangram-8.jpg","{""Q0"":""black diamond on top of a statue""}","far","tangram","trial","paired","survey-text","28","815230","0.0-21.0-0.0","19","5",""
"20923","black square on a statue","tangram-164.jpg","tangram-64.jpg","{""Q0"":""black square on a statue""}","far","tangram","trial","paired","survey-text","29","836666","0.0-21.0-0.1","19","5",""
"19508.39999985695","diamond on a statue, shape like triangle legs","A2.jpg","C1.jpg","{""Q0"":""diamond on a statue, shape like triangle legs""}","far","tangram","trial","paired","survey-text","30","856717","0.0-21.0-0.2","19","5",""
"8269.200000047684","square","tangram-55.jpg","tangram-143.jpg","{""Q0"":""square""}","far","tangram","trial","paired","survey-text","31","865500","0.0-21.0-0.3","19","5",""
"13433.899999856949","little diamond on a statue","tangram-67.jpg","G1.jpg","{""Q0"":""little diamond on a statue""}","far","tangram","trial","paired","survey-text","32","879447","0.0-21.0-0.4","19","5",""
"11870.299999952316","square on a statue","tangram-48.jpg","D1.jpg","{""Q0"":""square on a statue""}","far","tangram","trial","paired","survey-text","33","891823","0.0-21.0-0.5","19","5",""
"14137","square on another statue with triangle legs","tangram-90.jpg","tangram-120.jpg","{""Q0"":""square on another statue with triangle legs""}","far","tangram","trial","paired","survey-text","34","906485","0.0-21.0-0.6","19","5",""
"9669.299999952316","square on a statue","B1.jpg","tangram-4.jpg","{""Q0"":""square on a statue""}","far","tangram","trial","paired","survey-text","35","916670","0.0-21.0-0.7","19","5",""
"6329.599999904633","puppy","germanshepherd.jpg","cow.jpg","{""Q0"":""puppy""}","far","familiar","trial","paired","survey-text","37","931261","0.0-23.0-0.0","19","5",""
"12606.800000190735","big table rectangle","diningtable.jpg","wardrobe.jpg","{""Q0"":""big table rectangle""}","far","familiar","trial","paired","survey-text","38","944381","0.0-23.0-0.1","19","5",""
"7145.200000047684","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","39","952036","0.0-23.0-0.2","19","5",""
"6835.600000143051","orange fish","goldfish.jpg","iguana.jpg","{""Q0"":""orange fish""}","far","familiar","trial","paired","survey-text","40","959382","0.0-23.0-0.3","19","5",""
"7259.700000047684","brown bear","grizzlybear.jpg","lion.jpg","{""Q0"":""brown bear""}","far","familiar","trial","paired","survey-text","41","967155","0.0-23.0-0.4","19","5",""
"8235.900000095367","jelly beans","jellybeans.jpg","pretzels.jpg","{""Q0"":""jelly beans""}","far","familiar","trial","paired","survey-text","42","975895","0.0-23.0-0.5","19","5",""
"7060.900000095367","blue car","sedan.jpg","firetruck.jpg","{""Q0"":""blue car""}","far","familiar","trial","paired","survey-text","43","983490","0.0-23.0-0.6","19","5",""
"6515.300000190735","teal shirt","poloshirt.jpg","dress.jpg","{""Q0"":""teal shirt""}","far","familiar","trial","paired","survey-text","44","990519","0.0-23.0-0.7","19","5",""
"12899.799999952316","square with triangle legs","B1.jpg","P1.jpg","{""Q0"":""square with triangle legs""}","close","tangram","trial","paired","survey-text","46","1012006","0.0-25.0-0.0","19","5",""
"12292.299999952316","square with triangle legs","tangram-164.jpg","tangram-183.jpg","{""Q0"":""square with triangle legs""}","close","tangram","trial","paired","survey-text","47","1024830","0.0-25.0-0.1","19","5",""
"8556.299999952316","diamond on a statue","H1.jpg","I1.jpg","{""Q0"":""diamond on a statue""}","close","tangram","trial","paired","survey-text","48","1033899","0.0-25.0-0.2","19","5",""
"14870.299999952316","square with triangle legs","tangram-55.jpg","N1.jpg","{""Q0"":""square with triangle legs""}","close","tangram","trial","paired","survey-text","49","1049292","0.0-25.0-0.3","19","5",""
"8295.199999809265","square","tangram-48.jpg","tangram-187.jpg","{""Q0"":""square""}","close","tangram","trial","paired","survey-text","50","1058104","0.0-25.0-0.4","19","5",""
"10855.800000190735","square with triangle legs","tangram-90.jpg","tangram-81.jpg","{""Q0"":""square with triangle legs""}","close","tangram","trial","paired","survey-text","51","1069469","0.0-25.0-0.5","19","5",""
"12149.700000047684","diamond on a statue","tangram-67.jpg","tangram-32.jpg","{""Q0"":""diamond on a statue""}","close","tangram","trial","paired","survey-text","52","1082133","0.0-25.0-0.6","19","5",""
"10612.599999904633","square and triangle legs","A2.jpg","tangram-99.jpg","{""Q0"":""square and triangle legs""}","close","tangram","trial","paired","survey-text","53","1093264","0.0-25.0-0.7","19","5",""
"20275.5","bear","firetruck.jpg","ambulance.jpg","","check","familiar","check","check","html-button-response-1","55","1148833","0.0-27.0-0.0","19","5","1"
"17964.39999985695","dog","husky.jpg","dalmatian.jpg","","check","familiar","check","check","html-button-response-1","56","1167317","0.0-27.0-0.1","19","5","0"
"15288","shirt","dressshirt.jpg","campshirt.jpg","","check","familiar","check","check","html-button-response-1","57","1183121","0.0-27.0-0.2","19","5","0"
"7481.599999904633","bird","parrot.jpg","pigeon.jpg","","check","familiar","check","check","html-button-response-1","58","1191114","0.0-27.0-0.3","19","5","1"
"8931.899999856949","M&Ms","mnms.jpg","gummybears.jpg","","check","familiar","check","check","html-button-response-1","59","1200553","0.0-27.0-0.4","19","5","0"
