"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"24779.599999964237","rectangle table with two legs on each side","diningtable.jpg","wardrobe.jpg","{""Q0"":""rectangle table with two legs on each side""}","far","familiar","trial","paired","survey-text","19","891720","0.0-19.0-0.0","8","6",""
"19196.100000023842","blue shirt; short sleeved and very pretty","poloshirt.jpg","dress.jpg","{""Q0"":""blue shirt; short sleeved and very pretty""}","far","familiar","trial","paired","survey-text","20","911426","0.0-19.0-0.1","8","6",""
"30643.30000001192","dog with ears pointing up ","germanshepherd.jpg","cow.jpg","{""Q0"":""dog with ears pointing up ""}","far","familiar","trial","paired","survey-text","21","942578","0.0-19.0-0.2","8","6",""
"11563.399999976158","rainbow jellybeans","jellybeans.jpg","pretzels.jpg","{""Q0"":""rainbow jellybeans""}","far","familiar","trial","paired","survey-text","22","954647","0.0-19.0-0.3","8","6",""
"21669.599999964237","brown bear; four legs; ears pointing ","grizzlybear.jpg","lion.jpg","{""Q0"":""brown bear; four legs; ears pointing ""}","far","familiar","trial","paired","survey-text","23","976823","0.0-19.0-0.4","8","6",""
"77750.40000003576","orange fish ","goldfish.jpg","iguana.jpg","{""Q0"":""orange fish ""}","far","familiar","trial","paired","survey-text","24","1055080","0.0-19.0-0.5","8","6",""
"17209.799999952316","a brown bird with pointy toenails ","sparrow.jpg","squirrel.jpg","{""Q0"":""a brown bird with pointy toenails ""}","far","familiar","trial","paired","survey-text","25","1072793","0.0-19.0-0.6","8","6",""
"17016.599999964237","blue car; very fancy ","sedan.jpg","firetruck.jpg","{""Q0"":""blue car; very fancy ""}","far","familiar","trial","paired","survey-text","26","1090319","0.0-19.0-0.7","8","6",""
"56672.40000003576","sculpture that looks like a valley sideways","A2.jpg","C1.jpg","{""Q0"":""sculpture that looks like a valley sideways""}","far","tangram","trial","paired","survey-text","28","1182695","0.0-21.0-0.0","8","6",""
"19195","person standing one leg arms behind it","tangram-164.jpg","tangram-64.jpg","{""Q0"":""person standing one leg arms behind it""}","far","tangram","trial","paired","survey-text","29","1202397","0.0-21.0-0.1","8","6",""
"29230.100000023842","person pointing its toe at the ground; arms in front and back ","tangram-48.jpg","D1.jpg","{""Q0"":""person pointing its toe at the ground; arms in front and back ""}","far","tangram","trial","paired","survey-text","30","1232136","0.0-21.0-0.2","8","6",""
"12314.799999952316","person walking and looking at the ground ","B1.jpg","tangram-4.jpg","{""Q0"":""person walking and looking at the ground ""}","far","tangram","trial","paired","survey-text","31","1244957","0.0-21.0-0.3","8","6",""
"20921.80000001192","person sitting down holding a box ","H1.jpg","tangram-8.jpg","{""Q0"":""person sitting down holding a box ""}","far","tangram","trial","paired","survey-text","32","1266385","0.0-21.0-0.4","8","6",""
"13979.399999976158","person running with arms behind it","tangram-55.jpg","tangram-143.jpg","{""Q0"":""person running with arms behind it""}","far","tangram","trial","paired","survey-text","33","1280872","0.0-21.0-0.5","8","6",""
"20585.200000047684","person running","tangram-67.jpg","G1.jpg","{""Q0"":""person running""}","far","tangram","trial","paired","survey-text","34","1301962","0.0-21.0-0.6","8","6",""
"12769.700000047684","person doing ballet ","tangram-90.jpg","tangram-120.jpg","{""Q0"":""person doing ballet ""}","far","tangram","trial","paired","survey-text","35","1315236","0.0-21.0-0.7","8","6",""
"46488.10000002384","rectangle table with two legs on each side","diningtable.jpg","picnictable.jpg","{""Q0"":""rectangle table with two legs on each side""}","close","familiar","trial","paired","survey-text","37","1416108","0.0-23.0-0.0","8","6",""
"25030.30000001192","blue shirt ","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""blue shirt ""}","close","familiar","trial","paired","survey-text","38","1441645","0.0-23.0-0.1","8","6",""
"38450","blue car with tires turning ","sedan.jpg","sportscar.jpg","{""Q0"":""blue car with tires turning ""}","close","familiar","trial","paired","survey-text","39","1480602","0.0-23.0-0.2","8","6",""
"11139.600000023842","brown bear ","grizzlybear.jpg","polarbear.jpg","{""Q0"":""brown bear ""}","close","familiar","trial","paired","survey-text","40","1492250","0.0-23.0-0.3","8","6",""
"13460.099999964237","orange fish ","goldfish.jpg","swordfish.jpg","{""Q0"":""orange fish ""}","close","familiar","trial","paired","survey-text","41","1506215","0.0-23.0-0.4","8","6",""
"13027.299999952316","rainbow jellybeans","jellybeans.jpg","gummybears.jpg","{""Q0"":""rainbow jellybeans""}","close","familiar","trial","paired","survey-text","42","1519747","0.0-23.0-0.5","8","6",""
"35353.69999998808","dog with black on its back and pointy ears","germanshepherd.jpg","pug.jpg","{""Q0"":""dog with black on its back and pointy ears""}","close","familiar","trial","paired","survey-text","43","1555605","0.0-23.0-0.6","8","6",""
"24094.400000035763","brown bird with spots on its tummy; pointy claws","sparrow.jpg","eagle.jpg","{""Q0"":""brown bird with spots on its tummy; pointy claws""}","close","familiar","trial","paired","survey-text","44","1580208","0.0-23.0-0.7","8","6",""
"12768.5","person running with arms out on each side ","tangram-90.jpg","tangram-81.jpg","{""Q0"":""person running with arms out on each side ""}","close","tangram","trial","paired","survey-text","46","1630172","0.0-25.0-0.0","8","6",""
"21745.299999952316","a lady throwing something","A2.jpg","tangram-99.jpg","{""Q0"":""a lady throwing something""}","close","tangram","trial","paired","survey-text","47","1652426","0.0-25.0-0.1","8","6",""
"16948.80000001192","person jumping over something ","tangram-67.jpg","tangram-32.jpg","{""Q0"":""person jumping over something ""}","close","tangram","trial","paired","survey-text","48","1669882","0.0-25.0-0.2","8","6",""
"9645.199999988079","person kicking something","tangram-164.jpg","tangram-183.jpg","{""Q0"":""person kicking something""}","close","tangram","trial","paired","survey-text","49","1680031","0.0-25.0-0.3","8","6",""
"13510.699999988079","person running ","tangram-55.jpg","N1.jpg","{""Q0"":""person running ""}","close","tangram","trial","paired","survey-text","50","1694046","0.0-25.0-0.4","8","6",""
"12121.5","person holding a ribbon","H1.jpg","I1.jpg","{""Q0"":""person holding a ribbon""}","close","tangram","trial","paired","survey-text","51","1706675","0.0-25.0-0.5","8","6",""
"16598.80000001192","person kicking something on the tip of its toe ","tangram-48.jpg","tangram-187.jpg","{""Q0"":""person kicking something on the tip of its toe ""}","close","tangram","trial","paired","survey-text","52","1723779","0.0-25.0-0.6","8","6",""
"14609.100000023842","person walking with its head down ","B1.jpg","P1.jpg","{""Q0"":""person walking with its head down ""}","close","tangram","trial","paired","survey-text","53","1738893","0.0-25.0-0.7","8","6",""
"27251.19999998808","bird","parrot.jpg","pigeon.jpg","","check","familiar","check","check","html-button-response-1","55","1817972","0.0-27.0-0.0","8","6","1"
"12684.699999988079","shirt","dressshirt.jpg","campshirt.jpg","","check","familiar","check","check","html-button-response-1","56","1831160","0.0-27.0-0.1","8","6","1"
"23394.899999976158","bear","firetruck.jpg","ambulance.jpg","","check","familiar","check","check","html-button-response-1","57","1855062","0.0-27.0-0.2","8","6","1"
"13469.100000023842","M&Ms","mnms.jpg","gummybears.jpg","","check","familiar","check","check","html-button-response-1","58","1869036","0.0-27.0-0.3","8","6","0"
"9004.899999976158","red flower","rose.jpg","daisy.jpg","","check","familiar","check","check","html-button-response-1","59","1878547","0.0-27.0-0.4","8","6","0"
"20924.80000001192","cup","apple.jpg","pear.jpg","","check","familiar","check","check","html-button-response-1","60","1899977","0.0-27.0-0.5","8","6","1"
"10780.300000011921","table","pug.jpg","rabbit.jpg","","check","familiar","check","check","html-button-response-1","61","1911263","0.0-27.0-0.6","8","6","1"
"13950.699999988079","polar bear","polarbear.jpg","grizzlybear.jpg","","check","familiar","check","check","html-button-response-1","62","1925719","0.0-27.0-0.7","8","6","0"
"9657.600000023842","dog","husky.jpg","dalmatian.jpg","","check","familiar","check","check","html-button-response-1","63","1935879","0.0-27.0-0.8","8","6","1"
