"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"5286.9000000059605","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","19","427336","0.0-19.0-0.0","47","6",""
"5602","table ","diningtable.jpg","wardrobe.jpg","{""Q0"":""table ""}","far","familiar","trial","paired","survey-text","20","433445","0.0-19.0-0.1","47","6",""
"3217","bear","grizzlybear.jpg","lion.jpg","{""Q0"":""bear""}","far","familiar","trial","paired","survey-text","21","437168","0.0-19.0-0.2","47","6",""
"4639.70000000298","goldfish","goldfish.jpg","iguana.jpg","{""Q0"":""goldfish""}","far","familiar","trial","paired","survey-text","22","442314","0.0-19.0-0.3","47","6",""
"6183.9000000059605","car","sedan.jpg","firetruck.jpg","{""Q0"":""car""}","far","familiar","trial","paired","survey-text","23","449003","0.0-19.0-0.4","47","6",""
"4689.5","shirt","poloshirt.jpg","dress.jpg","{""Q0"":""shirt""}","far","familiar","trial","paired","survey-text","24","454198","0.0-19.0-0.5","47","6",""
"3673.6000000089407","dog","germanshepherd.jpg","cow.jpg","{""Q0"":""dog""}","far","familiar","trial","paired","survey-text","25","458376","0.0-19.0-0.6","47","6",""
"5168.0999999940395","jellybeans","jellybeans.jpg","pretzels.jpg","{""Q0"":""jellybeans""}","far","familiar","trial","paired","survey-text","26","464051","0.0-19.0-0.7","47","6",""
"14630.20000000298","bunny","A2.jpg","C1.jpg","{""Q0"":""bunny""}","far","tangram","trial","paired","survey-text","28","491990","0.0-21.0-0.0","47","6",""
"41342.29999999702","i dont know ","tangram-164.jpg","tangram-64.jpg","{""Q0"":""i dont know ""}","far","tangram","trial","paired","survey-text","29","533839","0.0-21.0-0.1","47","6",""
"8045.100000008941","someone walking ","B1.jpg","tangram-4.jpg","{""Q0"":""someone walking ""}","far","tangram","trial","paired","survey-text","30","542391","0.0-21.0-0.2","47","6",""
"16143.90000000596","i dont know ","tangram-67.jpg","G1.jpg","{""Q0"":""i dont know ""}","far","tangram","trial","paired","survey-text","31","559040","0.0-21.0-0.3","47","6",""
"25429.29999999702","i dont know ","tangram-55.jpg","tangram-143.jpg","{""Q0"":""i dont know ""}","far","tangram","trial","paired","survey-text","32","584973","0.0-21.0-0.4","47","6",""
"16754.79999999702","standing on one leg ","tangram-48.jpg","D1.jpg","{""Q0"":""standing on one leg ""}","far","tangram","trial","paired","survey-text","33","602236","0.0-21.0-0.5","47","6",""
"19568.39999999106","looking at a book ","H1.jpg","tangram-8.jpg","{""Q0"":""looking at a book ""}","far","tangram","trial","paired","survey-text","34","622313","0.0-21.0-0.6","47","6",""
"43985","i dont know ","tangram-90.jpg","tangram-120.jpg","{""Q0"":""i dont know ""}","far","tangram","trial","paired","survey-text","35","666802","0.0-21.0-0.7","47","6",""
"5344.20000000298","brown bear ","grizzlybear.jpg","polarbear.jpg","{""Q0"":""brown bear ""}","close","familiar","trial","paired","survey-text","37","688376","0.0-23.0-0.0","47","6",""
"5245.79999999702"," blue shirt ","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":"" blue shirt ""}","close","familiar","trial","paired","survey-text","38","694125","0.0-23.0-0.1","47","6",""
"7490","rectangle table ","diningtable.jpg","picnictable.jpg","{""Q0"":""rectangle table ""}","close","familiar","trial","paired","survey-text","39","702121","0.0-23.0-0.2","47","6",""
"6531.29999999702","bird ","sparrow.jpg","eagle.jpg","{""Q0"":""bird ""}","close","familiar","trial","paired","survey-text","40","709157","0.0-23.0-0.3","47","6",""
"3976.5999999940395","dog ","germanshepherd.jpg","pug.jpg","{""Q0"":""dog ""}","close","familiar","trial","paired","survey-text","41","713641","0.0-23.0-0.4","47","6",""
"4855.5999999940395","blue car ","sedan.jpg","sportscar.jpg","{""Q0"":""blue car ""}","close","familiar","trial","paired","survey-text","42","719000","0.0-23.0-0.5","47","6",""
"5047.800000011921","jellybeans","jellybeans.jpg","gummybears.jpg","{""Q0"":""jellybeans""}","close","familiar","trial","paired","survey-text","43","724555","0.0-23.0-0.6","47","6",""
"4424.399999991059","goldfish","goldfish.jpg","swordfish.jpg","{""Q0"":""goldfish""}","close","familiar","trial","paired","survey-text","44","729485","0.0-23.0-0.7","47","6",""
"9529.90000000596","someone walking ","A2.jpg","tangram-99.jpg","{""Q0"":""someone walking ""}","close","tangram","trial","paired","survey-text","46","754810","0.0-25.0-0.0","47","6",""
"12792.29999999702","dancing ","tangram-67.jpg","tangram-32.jpg","{""Q0"":""dancing ""}","close","tangram","trial","paired","survey-text","47","768110","0.0-25.0-0.1","47","6",""
"7108.29999999702","walking ","B1.jpg","P1.jpg","{""Q0"":""walking ""}","close","tangram","trial","paired","survey-text","48","775721","0.0-25.0-0.2","47","6",""
"7324.20000000298","someone hopping on one leg","tangram-48.jpg","tangram-187.jpg","{""Q0"":""someone hopping on one leg""}","close","tangram","trial","paired","survey-text","49","783552","0.0-25.0-0.3","47","6",""
"16642.89999999106","i dont know","tangram-90.jpg","tangram-81.jpg","{""Q0"":""i dont know""}","close","tangram","trial","paired","survey-text","50","800703","0.0-25.0-0.4","47","6",""
"8878.79999999702","someone running","tangram-55.jpg","N1.jpg","{""Q0"":""someone running""}","close","tangram","trial","paired","survey-text","51","810091","0.0-25.0-0.5","47","6",""
"16927.69999998808","someone standing on one leg and putting the other in front","tangram-164.jpg","tangram-183.jpg","{""Q0"":""someone standing on one leg and putting the other in front""}","close","tangram","trial","paired","survey-text","52","827525","0.0-25.0-0.6","47","6",""
"12783","looking at a book","H1.jpg","I1.jpg","{""Q0"":""looking at a book""}","close","tangram","trial","paired","survey-text","53","840817","0.0-25.0-0.7","47","6",""
"7697.20000000298","red flower","rose.jpg","daisy.jpg","","check","familiar","check","check","html-button-response-1","55","894567","0.0-27.0-0.0","47","6","0"
"9964.5","shirt","dressshirt.jpg","campshirt.jpg","","check","familiar","check","check","html-button-response-1","56","905036","0.0-27.0-0.1","47","6","0"
"23097.79999999702","bear","firetruck.jpg","ambulance.jpg","","check","familiar","check","check","html-button-response-1","57","928641","0.0-27.0-0.2","47","6","1"
