"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"6966.699999988079","table","diningtable.jpg","wardrobe.jpg","{""Q0"":""table""}","far","familiar","trial","paired","survey-text","19","407800","0.0-19.0-0.0","2","6",""
"5899.399999976158","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","20","414206","0.0-19.0-0.1","2","6",""
"5219.699999988079","car","sedan.jpg","firetruck.jpg","{""Q0"":""car""}","far","familiar","trial","paired","survey-text","21","419931","0.0-19.0-0.2","2","6",""
"5620.399999976158","fish","goldfish.jpg","iguana.jpg","{""Q0"":""fish""}","far","familiar","trial","paired","survey-text","22","426061","0.0-19.0-0.3","2","6",""
"6010.900000035763","jellybeans","jellybeans.jpg","pretzels.jpg","{""Q0"":""jellybeans""}","far","familiar","trial","paired","survey-text","23","432579","0.0-19.0-0.4","2","6",""
"7113","cyote","germanshepherd.jpg","cow.jpg","{""Q0"":""cyote""}","far","familiar","trial","paired","survey-text","24","440197","0.0-19.0-0.5","2","6",""
"8834.600000023842","blue shirt","poloshirt.jpg","dress.jpg","{""Q0"":""blue shirt""}","far","familiar","trial","paired","survey-text","25","449537","0.0-19.0-0.6","2","6",""
"4700.800000011921","bear","grizzlybear.jpg","lion.jpg","{""Q0"":""bear""}","far","familiar","trial","paired","survey-text","26","454743","0.0-19.0-0.7","2","6",""
"25996.200000047684","a man holding a pot","H1.jpg","I1.jpg","{""Q0"":""a man holding a pot""}","close","tangram","trial","paired","survey-text","28","495408","0.0-21.0-0.0","2","6",""
"11022","man running","tangram-48.jpg","tangram-187.jpg","{""Q0"":""man running""}","close","tangram","trial","paired","survey-text","29","506934","0.0-21.0-0.1","2","6",""
"8903.899999976158","man dancing","tangram-164.jpg","tangram-183.jpg","{""Q0"":""man dancing""}","close","tangram","trial","paired","survey-text","30","516344","0.0-21.0-0.2","2","6",""
"8830.400000035763","man walking","B1.jpg","P1.jpg","{""Q0"":""man walking""}","close","tangram","trial","paired","survey-text","31","525680","0.0-21.0-0.3","2","6",""
"7896.399999976158","man running","tangram-55.jpg","N1.jpg","{""Q0"":""man running""}","close","tangram","trial","paired","survey-text","32","534086","0.0-21.0-0.4","2","6",""
"13436.200000047684","man running with his arms out","tangram-90.jpg","tangram-81.jpg","{""Q0"":""man running with his arms out""}","close","tangram","trial","paired","survey-text","33","548029","0.0-21.0-0.5","2","6",""
"13295.900000035763","woman dancing","A2.jpg","tangram-99.jpg","{""Q0"":""woman dancing""}","close","tangram","trial","paired","survey-text","34","561830","0.0-21.0-0.6","2","6",""
"10524","woman running","tangram-67.jpg","tangram-32.jpg","{""Q0"":""woman running""}","close","tangram","trial","paired","survey-text","35","572860","0.0-21.0-0.7","2","6",""
"6672.5","blue shirt","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""blue shirt""}","close","familiar","trial","paired","survey-text","37","592094","0.0-23.0-0.0","2","6",""
