"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"5110.200000047684","jellybeans ","jellybeans.jpg","pretzels.jpg","{""Q0"":""jellybeans ""}","far","familiar","trial","paired","survey-text","19","343076","0.0-19.0-0.0","59","8",""
"3576","car ","sedan.jpg","firetruck.jpg","{""Q0"":""car ""}","far","familiar","trial","paired","survey-text","20","347162","0.0-19.0-0.1","59","8",""
"6663.399999976158","bear ","grizzlybear.jpg","lion.jpg","{""Q0"":""bear ""}","far","familiar","trial","paired","survey-text","21","354334","0.0-19.0-0.2","59","8",""
"4600.600000023842","blue shirt ","poloshirt.jpg","dress.jpg","{""Q0"":""blue shirt ""}","far","familiar","trial","paired","survey-text","22","359438","0.0-19.0-0.3","59","8",""
"7378.700000047684","dog or wolf ","germanshepherd.jpg","cow.jpg","{""Q0"":""dog or wolf ""}","far","familiar","trial","paired","survey-text","23","367323","0.0-19.0-0.4","59","8",""
"4483.600000023842","fish ","goldfish.jpg","iguana.jpg","{""Q0"":""fish ""}","far","familiar","trial","paired","survey-text","24","372317","0.0-19.0-0.5","59","8",""
"6492.199999928474","bird ","sparrow.jpg","squirrel.jpg","{""Q0"":""bird ""}","far","familiar","trial","paired","survey-text","25","379317","0.0-19.0-0.6","59","8",""
"7624.399999976158","table ","diningtable.jpg","wardrobe.jpg","{""Q0"":""table ""}","far","familiar","trial","paired","survey-text","26","387446","0.0-19.0-0.7","59","8",""
"7100.300000071526","person running ","tangram-67.jpg","G1.jpg","{""Q0"":""person running ""}","far","tangram","trial","paired","survey-text","28","407408","0.0-21.0-0.0","59","8",""
"10737.799999952316","person doing karate kick ","tangram-164.jpg","tangram-64.jpg","{""Q0"":""person doing karate kick ""}","far","tangram","trial","paired","survey-text","29","418649","0.0-21.0-0.1","59","8",""
"8761.900000095367","person kicking straight across","tangram-48.jpg","D1.jpg","{""Q0"":""person kicking straight across""}","far","tangram","trial","paired","survey-text","30","427918","0.0-21.0-0.2","59","8",""
"5234","somebody walking ","B1.jpg","tangram-4.jpg","{""Q0"":""somebody walking ""}","far","tangram","trial","paired","survey-text","31","433658","0.0-21.0-0.3","59","8",""
"10114.399999976158","somebody jumping to the left ","tangram-55.jpg","tangram-143.jpg","{""Q0"":""somebody jumping to the left ""}","far","tangram","trial","paired","survey-text","32","444279","0.0-21.0-0.4","59","8",""
"13468.200000047684","person walking ","tangram-90.jpg","tangram-120.jpg","{""Q0"":""person walking ""}","far","tangram","trial","paired","survey-text","33","458254","0.0-21.0-0.5","59","8",""
"10200.700000047684","person holding something ","H1.jpg","tangram-8.jpg","{""Q0"":""person holding something ""}","far","tangram","trial","paired","survey-text","34","468964","0.0-21.0-0.6","59","8",""
"6798.599999904633","person running ","A2.jpg","C1.jpg","{""Q0"":""person running ""}","far","tangram","trial","paired","survey-text","35","476269","0.0-21.0-0.7","59","8",""
