subid,type,trial,target,person,utterance,selection,correct
75,practice,1,apple,parent,"um this object is a fruit that comes in all  different colors--red, yellow, green",,Y
75,practice,1,apple,child,apple,,Y
75,practice,1,apple,parent,yes,,Y
75,practice,1,apple,child,,child,Y
75,practice,4,apple,child,the first question you asked me,,Y
75,practice,4,apple,parent,,parent,Y
75,practice,4,apple,parent,apple,,Y
75,practice,4,apple,child,yeah,,Y
75,practice,2,artichoke,child,uhh I have no idea what this is,,Y
75,practice,2,artichoke,parent,artichoke,,Y
75,practice,2,artichoke,parent,,parent,Y
75,practice,5,artichoke,parent,um this is a green vegetable that has lots of leaves,,Y
75,practice,5,artichoke,child,,child,Y
75,practice,3,onion,parent,"okay, this um is a vegetable that grows in the ground, um mom chops them up, they're usually yellow, red, or white",,Y
75,practice,3,onion,parent,"um they're on tacos sometimes, it starts with an 'o'",,Y
75,practice,3,onion,parent,it has layers,,Y
75,practice,3,onion,child,,child,Y
75,practice,3,onion,child,onion,,Y
75,practice,3,onion,parent,yeah,,Y
75,practice,6,onion,child,the one that I was confused on,,N
75,practice,6,onion,parent,is that your clue?,,N
75,practice,6,onion,child,mmm,,N
75,practice,6,onion,parent,,parent,N
75,practice,6,onion,child,this- no that's not my clue,,N
75,test,7,A1,parent,this one looks like maybe somebody running,,Y
75,test,7,A1,child,,child,Y
75,test,19,A1,child,"this one looks like someone running, with triangles for arms and a line for a body, and a triangle to hold his legs like it has a fin and then the other leg doesn't have a fin, it looks very strong",,Y
75,test,19,A1,parent,,parent,Y
75,test,21,A1,parent,"okay, this is the man running that you said had a really strong leg",,Y
75,test,21,A1,child,,child,Y
75,test,35,A1,child,guy who has fin arms,,Y
75,test,35,A1,parent,,parent,Y
75,test,35,A1,child,which one did you pick?,,Y
75,test,35,A1,parent,the guy with the strong leg muscles,,Y
75,test,2,B1,child,"this one looks like a sad, lonely man walking",,Y
75,test,2,B1,parent,,parent,Y
75,test,2,B1,child,looking down,,Y
75,test,20,B1,parent,"this one has a diamond head, a parallelogram body, and one leg is made out of two triangles put together and the other leg is another parallelogram and a triangle",,Y
75,test,20,B1,child,is this the sad lonely person walking?,,Y
75,test,20,B1,parent,mm hm,,Y
75,test,20,B1,child,,child,Y
75,test,30,B1,child,"sad, lonely, one",,Y
75,test,30,B1,parent,,parent,Y
75,test,36,B1,parent,"this is the sad, lonely guy",,Y
75,test,36,B1,child,,child,Y
75,test,8,C1,child,this one looks like somebody laying down,,Y
75,test,8,C1,child,like crouching laying,,Y
75,test,8,C1,parent,,parent,Y
75,test,12,C1,parent,this one looks like somebody um kneeling into a river to get a drink,,Y
75,test,12,C1,child,that's the one whose kneel-,,Y
75,test,12,C1,child,,child,Y
75,test,12,C1,child,looks um like crouching,,Y
75,test,22,C1,child,"this one looks like the sleep, crouching one",,Y
75,test,22,C1,parent,,parent,Y
75,test,32,C1,parent,umm getting a drink out of the river,,Y
75,test,32,C1,parent,laying down,,Y
75,test,32,C1,child,,child,Y
75,test,3,D1,parent,this one looks like you reading a book in your  bed,,Y
75,test,3,D1,child,,child,Y
75,test,3,D1,child,it looks like someone driving a racecar xxx,,Y
75,test,11,D1,child,this one looks like someone driving a racecar or have a racacar with smoke,,Y
75,test,11,D1,parent,,parent,Y
75,test,25,D1,parent,"this one looks like um, Luke Skywalker in his landspeeder",,Y
75,test,25,D1,child,,child,Y
75,test,25,D1,child,it doesn't look like a landspeeder,,Y
75,test,33,D1,child,race- floating racecar,,Y
75,test,33,D1,parent,,parent,Y
75,test,6,E1,child,this one looks like something- someone jumping into the air with a vest but has no arms,,Y
75,test,6,E1,parent,like a flying squirrel,,Y
75,test,6,E1,parent,,parent,Y
75,test,16,E1,parent,this one is the one that looks like they're jumping in the air,,Y
75,test,16,E1,child,,child,Y
75,test,24,E1,child,it looks like the flying squirrel,,Y
75,test,24,E1,parent,,parent,Y
75,test,40,E1,parent,this one is jumping for joy,,Y
75,test,40,E1,child,,child,Y
75,test,1,F1,parent,"um this is a shape made by tangrams I think, and it looks like I think you would say it looks like maybe someone doing the dab",,Y
75,test,1,F1,child,,child,Y
75,test,1,F1,child,it doesn't looks like a dab,,Y
75,test,1,F1,parent,but you knew what I was talking about,,Y
75,test,1,F1,child,yeah,,Y
75,test,13,F1,child,this one looks like the dabbing one,,Y
75,test,13,F1,parent,,parent,Y
75,test,27,F1,parent,mmm this one looks like its dancing,,Y
75,test,27,F1,child,,child,Y
75,test,27,F1,child,is it like the dabbing one?,,Y
75,test,31,F1,child,dab,,Y
75,test,31,F1,parent,,parent,Y
75,test,5,G1,parent,"okay, this one looks like somebody may be kneeling down and praying",,Y
75,test,5,G1,child,,child,Y
75,test,17,G1,child,"this one looks lke a square - a square, like a video game, like a square, then abottle on the ramps",,Y
75,test,17,G1,parent,mmm,,Y
75,test,17,G1,parent,,parent,Y
75,test,29,G1,parent,this one is hmm a person kneeling,,Y
75,test,29,G1,parent,with really large feet,,Y
75,test,29,G1,child,,child,Y
75,test,37,G1,child,someone sitting in a chair,,Y
75,test,37,G1,parent,hmm,,Y
75,test,37,G1,parent,,parent,Y
75,test,9,H1,parent,uhh this one looks like somebody in a robe holding out a plate or a bowl,,Y
75,test,9,H1,child,,child,Y
75,test,9,H1,child,it looks like someone pointing with a flag on them,,Y
75,test,15,H1,child,"this one looks like somebody pointing at someone like, hey, time for bed",,Y
75,test,15,H1,parent,,parent,Y
75,test,23,H1,parent,"this one looks like, i don't know, I think you said it looked, you thought it looked like someone pointing saying ' hey you, go to bed'",,Y
75,test,23,H1,child,,child,Y
75,test,39,H1,child,guy with the flag on his arm,,Y
75,test,39,H1,parent,,parent,Y
75,test,10,I1,child,this one looks like somebody leaning with a pointy ball,,Y
75,test,10,I1,parent,,parent,Y
75,test,18,I1,parent,"it has a triangle, a diamond, and a quadrilateral",,Y
75,test,18,I1,child,hmmm,,Y
75,test,18,I1,child,,child,Y
75,test,18,I1,child,I chose the pointy bowl,,Y
75,test,26,I1,child,this one has the pointy bowl,,Y
75,test,26,I1,parent,,parent,Y
75,test,34,I1,parent,"this is the um, upside down triangle",,Y
75,test,34,I1,parent,that's being served to a table,,Y
75,test,34,I1,child,,child,Y
75,test,4,K1,child,this looks like a cliff with a leg on the bottom and two edges on the different sides that's different lengths,,Y
75,test,4,K1,parent,a cliff with an edge on the bottom?,,Y
