subid,type,trial,target,person,utterance,selection,correct
30,practice,1,apple,parent,pick the fruit with the leaf on it,,Y
30,practice,1,apple,child,,child,Y
30,practice,4,apple,child,pick the one that has a leaf on it,,Y
30,practice,4,apple,parent,,parent,Y
30,practice,2,artichoke,child,I don't know what it's called,,Y
30,practice,2,artichoke,parent,just try to describe it,,Y
30,practice,2,artichoke,parent,"does it have many pieces, or-",,Y
30,practice,2,artichoke,parent,"The one that looks like it has many pieces, or?",,Y
30,practice,2,artichoke,child,It looks like it has a lot of leaves,,Y
30,practice,2,artichoke,parent,"A lot of leaves, okay",,Y
30,practice,2,artichoke,parent,,parent,Y
30,practice,5,artichoke,parent,"i think that this is like an artichoke, and it looks like it has many leaves on it",,Y
30,practice,5,artichoke,child,,child,Y
30,practice,3,onion,parent,pick the one that looks like an onion,,Y
30,practice,3,onion,child,,child,Y
30,practice,6,onion,child,pick the one that looks like an onion,,Y
30,practice,6,onion,parent,,parent,Y
30,test,10,A1,child,"one, one looks like, uh, one looks like it's um, has like church clothes, pick the other one that's not that",,Y
30,test,10,A1,parent,describe the picture more,,Y
30,test,10,A1,child,"the picture has like a square and then like it has a triangle pointing back there, and it has a triangle foot like all the way up there, pointed like-",,Y
30,test,10,A1,parent,"so it's like one foot's on the ground, and one's in the air?",,Y
30,test,10,A1,child,yes,,Y
30,test,10,A1,parent,,parent,Y
30,test,18,A1,parent,"this looks like it's, it's running a race",,Y
30,test,18,A1,child,,child,Y
30,test,18,A1,parent,and it's got a cape or something behind,,Y
30,test,22,A1,child,"it looks like, it has a cape behind it and it's running",,Y
30,test,22,A1,parent,okay,,Y
30,test,22,A1,parent,,parent,Y
30,test,40,A1,parent,someone's running with a cape,,Y
30,test,40,A1,child,,child,Y
30,test,4,B1,child,"one that's like, that looks like he's walking, or, the one looks like he's kneeling and the other one looks like he's walking",,Y
30,test,4,B1,child,so pick the one that looks like he's walking,,Y
30,test,4,B1,parent,,parent,Y
30,test,16,B1,parent,this is sad person,,Y
30,test,16,B1,child,,child,Y
30,test,26,B1,child,um this looks like it's walking sadly,,Y
30,test,26,B1,parent,,parent,Y
30,test,38,B1,parent,walking with the head down,,Y
30,test,38,B1,child,,child,Y
30,test,38,B1,child,"like hands in the pocket, walking with the head down",,Y
30,test,8,C1,child,pick the one that looks like it's kneeling,,Y
