subid,type,trial,target,person,utterance,selection,correct
15,test,6,E1,parent,should I pick the one that's jumping or walking?,,N
15,test,14,E1,parent,you should pick the one that's jumping,,Y
15,test,14,E1,child,,child,Y
15,test,24,E1,parent,"okay, which one do I pick?",,Y
15,test,24,E1,child,"um, it has a square so you should do the square",,Y
15,test,24,E1,parent,the one that's jumping? or the one that's walking,,Y
15,test,24,E1,child,the one that's jumping,,Y
15,test,24,E1,parent,,parent,Y
15,test,32,E1,parent,now I want you to pick the one that's jumping,,Y
15,test,32,E1,child,,child,Y
15,test,8,F1,parent,"the one that's kneeling down, or the one that's jumping up?",,Y
15,test,8,F1,child,the one that's jumping zzz up,,Y
15,test,8,F1,parent,,parent,Y
15,test,18,F1,parent,"I want you to pick the one ""What"", doing this",,N
15,test,18,F1,child,,child,N
15,test,28,F1,parent,which one do I pick? the one that's walking with the arm? or the one that's kneeling,,N
15,test,28,F1,child,"this one, it's kneeling on the ground",,N
15,test,28,F1,parent,,parent,N
15,test,34,F1,parent,I want you to pick the one that has his hands in the air,,Y
15,test,34,F1,child,this one?,,Y
15,test,34,F1,parent,the one that's standing up,,Y
15,test,34,F1,child,this one?,,Y
15,test,34,F1,parent,"I dont' know, I can't see your screen. Don't pick the one that's just walking, pick the one that's excited",,Y
15,test,34,F1,child,,child,Y
15,test,3,G1,parent,"I want you to pick the one that's... don't pick the one that's laying down, pick the one that's standing up",,Y
15,test,3,G1,child,,child,Y
15,test,13,G1,parent,which one do I pick? the one that has his arms out? or the onethat's kneeling,,Y
15,test,13,G1,child,you just pick the one in the square. the square this one,,Y
15,test,13,G1,parent,In the square does it have a hat? is it the one with the hat or no?,,Y
15,test,13,G1,child,no hat,,Y
15,test,13,G1,parent,,parent,Y
15,test,21,G1,parent,"I want you to pick the one that's kneeling, not the one that's jumping",,Y
15,test,21,G1,child,OK this one?,,Y
15,test,21,G1,parent,"the one that's kneeling, not this one that's jumping, the one that's kneeling",,Y
15,test,21,G1,child,,child,Y
15,test,37,G1,parent,now you tell me which one do I pick?,,N
15,test,37,G1,child,you pick the one that's in the square,,N
15,test,37,G1,parent,which one's in the square? I don't know I can't see,,N
15,test,37,G1,child,the one that's laying down on the floor,,N
15,test,37,G1,parent,,parent,N
15,test,1,H1,parent,"Oh yyy, I want you to pick the one that's standing up",,Y
15,test,1,H1,child,,child,Y
15,test,19,H1,parent,do I pick the one that's walking,,Y
15,test,19,H1,child,"you can pick this one or this one, but this woman you got to pick",,Y
15,test,19,H1,parent,which one is in your screen? I can't see it,,Y
15,test,19,H1,parent,is it walking? or is it standing still,,Y
15,test,19,H1,child,standing still,,Y
15,test,19,H1,parent,,parent,Y
15,test,25,H1,parent,pick the one that's standing still,,Y
15,test,25,H1,child,but then this is standing still,,Y
15,test,25,H1,parent,don't pick the jumping one,,Y
15,test,25,H1,child,"but then, the jumping is standing still",,Y
15,test,25,H1,parent,"No, you gotta pick the one that's in the blue square",,Y
15,test,25,H1,child,I don't have a blue square,,Y
15,test,25,H1,parent,"right, only I do, I have to help you pick the right one",,Y
15,test,25,H1,child,,child,Y
15,test,33,H1,parent,"which should I pick, who's in your blue square?",,Y
15,test,33,H1,child,you should pick this one,,Y
15,test,33,H1,parent,"you have to tell me, what's he doing? is he laying down, or is he holding and standing still",,Y
15,test,33,H1,child,he's standing still,,Y
15,test,33,H1,parent,,parent,Y
15,test,5,I1,parent,"okay, pick the one that's standing still",,Y
15,test,5,I1,child,,child,Y
15,test,17,I1,child,you don't want that standing still,,Y
15,test,17,I1,parent,Ok the one that's holding the triangle?,,Y
15,test,17,I1,child,yeah,,Y
15,test,17,I1,parent,,parent,Y
15,test,27,I1,parent,I want you to pick the one that's holding a triangle,,Y
15,test,27,I1,child,,child,Y
15,test,31,I1,parent,the jumper? or the one that's holding the triangle,,Y
15,test,31,I1,child,the one that's holding the triangle,,Y
15,test,31,I1,parent,,parent,Y
15,test,4,K1,parent,which one should I pick?,,N
15,test,4,K1,child,this one,,N
15,test,4,K1,parent,the one that's walking or the one that's standing?,,N
15,test,4,K1,child,the one that's walking,,N
15,test,4,K1,parent,,parent,N
15,test,12,K1,parent,I want you to pick the one that's standing,,Y
15,test,12,K1,child,this one?,,Y
15,test,12,K1,parent,Yeah,,Y
15,test,12,K1,child,,child,Y
15,test,12,K1,parent,the one that's not walking,,Y
15,test,22,K1,child,"um, the hat",,Y
15,test,22,K1,parent,the one wearing the hat?,,Y
15,test,22,K1,parent,,parent,Y
15,test,36,K1,parent,I want you to pick the guy with the hat,,Y
15,test,36,K1,child,why you wanna zzz now,,Y
15,test,36,K1,child,,child,Y
