subid,type,trial,target,person,utterance,selection,correct
16,test,10,C1,child,Um it's legs and feet that's walking and the square,,N
16,test,10,C1,parent,Is it this isn't look like somebody kneeling on the ground like they're crawling on the ground or like they're jumping in the air,,N
16,test,10,C1,child,Um it's like this earthquake it's legs and a feet,,N
16,test,10,C1,parent,OK,,N
16,test,10,C1,parent,,parent,N
16,test,16,C1,parent,This looks like somebody crawling around on the ground,,Y
16,test,16,C1,child,That look no with no a no more pause of a body,,Y
16,test,16,C1,parent,Right,,Y
16,test,16,C1,child,,child,Y
16,test,28,C1,child,This looks like somebody with their feet and legs and zzz square,,Y
16,test,28,C1,parent,Are they on the ground,,Y
16,test,28,C1,child,Yeah,,Y
16,test,28,C1,parent,,parent,Y
16,test,36,C1,parent,This looks like a person crawling on the ground,,Y
16,test,36,C1,child,Um I don't know that,,Y
16,test,36,C1,parent,You don't have a person crawling on the ground,,Y
16,test,36,C1,child,No,,Y
16,test,36,C1,parent,Does he have a square head,,Y
16,test,36,C1,child,No,,Y
16,test,36,C1,parent,Mmm,,Y
16,test,36,C1,parent,What do you have,,Y
16,test,36,C1,child,I have somebody like with feet on legs and with a square and a diamond head,,Y
16,test,36,C1,parent,OK so you have somebody with a diamond head and then somebody with feet,,Y
16,test,36,C1,child,And legs with a square,,Y
16,test,36,C1,parent,OK um the the one that looks like it's just uh legs and feet and a square that one,,Y
16,test,36,C1,child,,child,Y
16,test,2,D1,child,It looks like,,N
16,test,2,D1,child,That,,N
16,test,2,D1,parent,I can't see your pictures can you tell me what it looks like,,N
16,test,2,D1,child,Um it looks like there's a triangle top square top,,N
16,test,2,D1,parent,A triangle top and a square top,,N
16,test,2,D1,child,No I mean square top not a triangle one,,N
16,test,2,D1,parent,Are they together,,N
16,test,2,D1,child,Yeah,,N
16,test,2,D1,parent,,parent,N
16,test,14,D1,parent,This looks like an airplane with a square on top,,Y
16,test,14,D1,child,,child,Y
16,test,30,D1,child,This looks like somebody crawling on the ground,,Y
16,test,30,D1,parent,Crawling on the ground,,Y
16,test,30,D1,child,Yeah,,Y
16,test,30,D1,parent,,parent,Y
16,test,32,D1,parent,This looks like uh an airplane with a square on top,,Y
16,test,32,D1,child,,child,Y
16,test,1,E1,parent,It looks like a person jumping,,Y
16,test,1,E1,child,Uh which one that is,,Y
16,test,1,E1,parent,Um it's got a diamond head and triangle,,Y
16,test,1,E1,child,,child,Y
16,test,1,E1,parent,Feet,,Y
16,test,15,E1,child,This looks like somebody like,,N
16,test,15,E1,child,Like this,,N
16,test,15,E1,parent,Do they have uh,,N
16,test,15,E1,child,Triangle arms triangle feet,,N
16,test,15,E1,parent,Triangle arms triangle feet,,N
16,test,15,E1,child,And a diamond head,,N
16,test,15,E1,parent,A diamond head,,N
16,test,15,E1,parent,,parent,N
16,test,27,E1,parent,This is,,Y
16,test,27,E1,parent,Somebody with a diamond head who looks like they're jumping in the air,,Y
16,test,27,E1,child,,child,Y
16,test,31,E1,child,This looks like somebody jumped like jumping in the air,,Y
16,test,31,E1,parent,,parent,Y
16,test,5,F1,parent,It's the one from last time,,Y
16,test,5,F1,child,This one,,Y
16,test,5,F1,parent,Is that the one from last time,,Y
16,test,5,F1,child,Yeah,,Y
16,test,5,F1,parent,OK,,Y
16,test,5,F1,child,,child,Y
16,test,13,F1,child,This looks like somebody holding his arm in the air,,Y
16,test,13,F1,parent,Holding his arm in the air,,Y
16,test,13,F1,child,Yeah,,Y
16,test,13,F1,parent,,parent,Y
16,test,21,F1,parent,This looks like somebody,,Y
16,test,21,F1,parent,Who has triangle feet and a square head and holding their arms in the air,,Y
16,test,21,F1,child,,child,Y
16,test,21,F1,child,The that makes them powerful,,Y
16,test,37,F1,child,This looks like someone wanted to its arms in the air of the square head with triangle feet,,Y
16,test,37,F1,parent,,parent,Y
16,test,3,G1,parent,OK this one looks like,,Y
16,test,3,G1,parent,A rocketship with a square on top,,Y
16,test,3,G1,child,,child,Y
16,test,17,G1,child,This looks like somebody had a square head and hat,,Y
16,test,17,G1,parent,A square head and hat,,Y
16,test,17,G1,child,Yeah,,Y
16,test,17,G1,parent,,parent,Y
16,test,25,G1,parent,This is like a rocketship touching a square,,Y
16,test,25,G1,child,,child,Y
16,test,35,G1,child,This looks like some a rocketship touching a square,,Y
16,test,35,G1,parent,,parent,Y
16,test,8,H1,child,This looks like somebody,,Y
16,test,8,H1,child,Has a diamond head on top,,Y
16,test,8,H1,parent,A diamond head on top,,Y
16,test,8,H1,child,Yeah,,Y
16,test,8,H1,parent,,parent,Y
16,test,12,H1,parent,This looks like a man with a diamond head,,N
16,test,12,H1,child,,child,N
16,test,26,H1,child,This looks like somebody standing on the foots with a diamond head,,Y
16,test,26,H1,parent,Mmm,,Y
16,test,26,H1,parent,Are they standing on both feet or just one foot,,Y
16,test,26,H1,child,Both feet,,Y
16,test,26,H1,parent,,parent,Y
16,test,38,H1,parent,This looks like a person with a diamond head,,Y
16,test,38,H1,child,,child,Y
16,test,7,I1,parent,This looks like somebody holding a triangle,,Y
16,test,7,I1,child,,child,Y
16,test,19,I1,child,zzz it's this person somebody holding a triangle,,Y
16,test,19,I1,parent,Holding a triangle,,Y
16,test,19,I1,child,Yeah,,Y
16,test,19,I1,parent,,parent,Y
16,test,23,I1,parent,This is somebody holding a triangle,,Y
16,test,23,I1,child,,child,Y
16,test,33,I1,child,This looks like somebody holding a triangle,,Y
16,test,33,I1,parent,,parent,Y
16,test,4,K1,child,It looks like airplane with a triangle on top,,N
16,test,4,K1,parent,Is it like the last one that you did,,N
16,test,4,K1,child,No,,N
16,test,4,K1,parent,No,,N
16,test,4,K1,child,It's different,,N
16,test,4,K1,parent,It's different,,N
16,test,4,K1,parent,zzz,,N
16,test,4,K1,parent,,parent,N
16,test,18,K1,parent,This one looks like a dog that jumped up,,Y
16,test,18,K1,parent,He's got a little triangle tail,,Y
16,test,18,K1,child,,child,Y
16,test,24,K1,child,This is some a dog jumping in the in the air,,Y
16,test,24,K1,parent,,parent,Y
16,test,40,K1,parent,This looks like a dog that's jumping up,,Y
16,test,40,K1,child,,child,Y
