subid,type,trial,target,person,utterance,selection,correct
32,test,6,K1,parent,is he sitting or is he bending over?,,Y
32,test,6,K1,child,he's bending over,,Y
32,test,6,K1,parent,,parent,Y
32,test,18,K1,parent,choose the person that looks like it's bending over and has its hand out,,Y
32,test,18,K1,child,,child,Y
32,test,28,K1,child,is it my turn? choose the one that is going like this with one up...,,Y
32,test,28,K1,parent,which one?,,Y
32,test,28,K1,child,choose the one that's like one up hand and one,,Y
32,test,28,K1,parent,is it laying down?,,Y
32,test,28,K1,child,"mmm mm *""no"" sound*",,Y
32,test,28,K1,parent,,parent,Y
32,test,36,K1,parent,"choose the person that doesn't have one foot down and one foot up, the opposite",,Y
32,test,36,K1,child,,child,Y
