iterationName,id,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,age_group,age,button_pressed,utt_length,clean_utt
NA,kid_52,52,NA,polar bear,6052.8,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,60,1997104,kid,8,0,10,polarbear
NA,kid_52,52,NA,cup,6307,familiar,check,apple.jpg,pear.jpg,NA,61,2003916,kid,8,1,3,cup
NA,kid_52,52,NA,table,6653.3,familiar,check,pug.jpg,rabbit.jpg,NA,62,2011074,kid,8,1,5,table
NA,kid_52,52,NA,m&ms,6662.8,familiar,check,mnms.jpg,gummybears.jpg,NA,63,2018244,kid,8,0,4,mnms
NA,kid_53,53,NA,small bird,6175.8,familiar,close,sparrow.jpg,eagle.jpg,NA,19,1577333,kid,8,NA,10,smallbird
NA,kid_53,53,NA,blue car,4950.8,familiar,close,sedan.jpg,sportscar.jpg,NA,20,1582790,kid,8,NA,8,bluecar
NA,kid_53,53,NA,german shepard,8617.9,familiar,close,germanshepherd.jpg,pug.jpg,NA,21,1591915,kid,8,NA,14,germanshepard
NA,kid_53,53,NA,jellybeans,5763.6,familiar,close,jellybeans.jpg,gummybears.jpg,NA,22,1598182,kid,8,NA,10,jellybeans
NA,kid_53,53,NA,plain blue shirt,6254.3,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,23,1604942,kid,8,NA,16,plainblueshirt
NA,kid_53,53,NA,table,5968.6,familiar,close,diningtable.jpg,picnictable.jpg,NA,24,1611417,kid,8,NA,5,table
NA,kid_53,53,NA,goldfish,4247.4,familiar,close,goldfish.jpg,swordfish.jpg,NA,25,1616167,kid,8,NA,8,goldfish
NA,kid_53,53,NA,brown bear,4643.2,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,26,1621314,kid,8,NA,10,brownbear
NA,kid_53,53,NA,person running,7807.2,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,28,1641834,kid,8,NA,14,personrun
NA,kid_53,53,NA,somebody sticking out their arms,10354.6,tangram,close,H1.jpg,I1.jpg,NA,29,1652693,kid,8,NA,32,somebodystickouttheirarm
NA,kid_53,53,NA,person running,7404,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,30,1660600,kid,8,NA,14,personrun
NA,kid_53,53,NA,person trying to hide while he's running,13770.4,tangram,close,tangram-55.jpg,N1.jpg,NA,31,1674874,kid,8,NA,40,persontrytohidewhilehe'srun
NA,kid_53,53,NA,somebody sitting down and sticking their leg up,12658.8,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,32,1688039,kid,8,NA,47,somebodysitdownandsticktheirlegup
NA,kid_53,53,NA,somebody walking with head hung down,10294.1,tangram,close,B1.jpg,P1.jpg,NA,33,1698840,kid,8,NA,36,somebodywalkwithheadhangdown
NA,kid_53,53,NA,somebody with their arm poking out behind their head,20101.1,tangram,close,A2.jpg,tangram-99.jpg,NA,34,1719445,kid,8,NA,52,somebodywiththeirarmpokeoutbehindtheirhead
NA,kid_53,53,NA,somebody standing on their toes and kicking their leg,13165.8,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,35,1733119,kid,8,NA,53,somebodystandontheirtoeandkicktheirleg
NA,kid_53,53,NA,table,4307.1,familiar,far,diningtable.jpg,wardrobe.jpg,NA,37,1749960,kid,8,NA,5,table
NA,kid_53,53,NA,goldfish,3788.4,familiar,far,goldfish.jpg,iguana.jpg,NA,38,1754255,kid,8,NA,8,goldfish
NA,kid_53,53,NA,plain blue shirt,4396.5,familiar,far,poloshirt.jpg,dress.jpg,NA,39,1759158,kid,8,NA,16,plainblueshirt
NA,kid_53,53,NA,brown bear,3931.1,familiar,far,grizzlybear.jpg,lion.jpg,NA,40,1763593,kid,8,NA,10,brownbear
NA,kid_53,53,NA,german shepard,5175.4,familiar,far,germanshepherd.jpg,cow.jpg,NA,41,1769275,kid,8,NA,14,germanshepard
NA,kid_53,53,NA,jellybeans,3877.7,familiar,far,jellybeans.jpg,pretzels.jpg,NA,42,1773658,kid,8,NA,10,jellybeans
NA,kid_53,53,NA,small bird,4425.5,familiar,far,sparrow.jpg,squirrel.jpg,NA,43,1778590,kid,8,NA,10,smallbird
NA,kid_53,53,NA,blue car,5253.4,familiar,far,sedan.jpg,firetruck.jpg,NA,44,1784350,kid,8,NA,8,bluecar
NA,kid_53,53,NA,standing on toes and kicking leg,7863.8,tangram,far,tangram-48.jpg,D1.jpg,NA,46,1804276,kid,8,NA,32,standontoeandkickleg
NA,kid_53,53,NA,sticking out their arms,5789.6,tangram,far,H1.jpg,tangram-8.jpg,NA,47,1810569,kid,8,NA,23,stickouttheirarm
NA,kid_53,53,NA,sitting down and putting up leg,9000.6,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,48,1820076,kid,8,NA,31,sitdownandputtingupleg
NA,kid_53,53,NA,somebody walking,6419.7,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,49,1827002,kid,8,NA,16,somebodywalk
NA,kid_53,53,NA,somebody walking with head down,8745.4,tangram,far,B1.jpg,tangram-4.jpg,NA,50,1836253,kid,8,NA,31,somebodywalkwithheaddown
NA,kid_53,53,NA,somebody trying to run in secret,10046.3,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,51,1846802,kid,8,NA,32,somebodytrytoruninsecret
NA,kid_53,53,NA,somebody sticking out their arm behind their head,20050.7,tangram,far,A2.jpg,C1.jpg,NA,52,1867361,kid,8,NA,49,somebodystickouttheirarmbehindtheirhead
NA,kid_53,53,NA,somebody running,5208.6,tangram,far,tangram-67.jpg,G1.jpg,NA,53,1873076,kid,8,NA,16,somebodyrun
NA,kid_53,53,NA,polar bear,6910.4,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,55,1922357,kid,8,0,10,polarbear
NA,kid_53,53,NA,red flower,6803.4,familiar,check,rose.jpg,daisy.jpg,NA,56,1929664,kid,8,0,10,redflower
NA,kid_53,53,NA,bird,6604.3,familiar,check,parrot.jpg,pigeon.jpg,NA,57,1936773,kid,8,1,4,bird
NA,kid_53,53,NA,shirt,6821.4,familiar,check,dressshirt.jpg,campshirt.jpg,NA,58,1944096,kid,8,0,5,shirt
NA,kid_53,53,NA,table,6051.3,familiar,check,pug.jpg,rabbit.jpg,NA,59,1950652,kid,8,1,5,table
NA,kid_53,53,NA,cup,6206.6,familiar,check,apple.jpg,pear.jpg,NA,60,1957364,kid,8,1,3,cup
NA,kid_53,53,NA,dog,6608.8,familiar,check,husky.jpg,dalmatian.jpg,NA,61,1964476,kid,8,1,3,dog
NA,kid_53,53,NA,bear,6391.3,familiar,check,firetruck.jpg,ambulance.jpg,NA,62,1971373,kid,8,1,4,bear
