iterationName,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed
pilot2,A1VVR1MBO0AFXG,3AUQQEL7U6ISHX085AMZLYWC52Q0VE,pointing,4219.619999996212,tangram,isolated,H1.jpg,I1.jpg,survey-text,14,150160
pilot2,ADQHGQF65JJ08,3S4AW7T80C76KG6FA77VASONVG34LE,walk,2088.3100000210106,tangram,isolated,B1.jpg,P1.jpg,survey-text,34,385557
pilot2,A1HSRWOEK6ZJPR,3LOZAJ85YE2RHW8HKCRVS7MCIBI2X3,man running,1982.570000051055,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,52,225214
pilot2,ADQHGQF65JJ08,3S4AW7T80C76KG6FA77VASONVG34LE,kick,2237.2599999653175,tangram,isolated,tangram-48.jpg,tangram-187.jpg,survey-text,35,388312
pilot2,A1VVR1MBO0AFXG,3AUQQEL7U6ISHX085AMZLYWC52Q0VE,sneaking,3682.8700000041863,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,15,154360
pilot2,A3V21KIOQARPV5,3J88R45B2HNN939NMA27OKU5TL7PXA,brown beer,12856.830000004265,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,44,738770
pilot2,A1HSRWOEK6ZJPR,3LOZAJ85YE2RHW8HKCRVS7MCIBI2X3,man jumping,3140.5699999886565,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,53,228862
pilot2,ADQHGQF65JJ08,3S4AW7T80C76KG6FA77VASONVG34LE,read,1858.795000007376,tangram,isolated,H1.jpg,I1.jpg,survey-text,36,390690
pilot2,A4MVHB52FSBUT,3X73LLYYQ23QKSXV1R7TH91G5GQHNG,,6308.385000011185,,,,,html-button-response,2,37809
pilot2,A1HSRWOEK6ZJPR,3LOZAJ85YE2RHW8HKCRVS7MCIBI2X3,man running,1628.8400000194088,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,54,230998
pilot2,A1VVR1MBO0AFXG,3AUQQEL7U6ISHX085AMZLYWC52Q0VE,kicking,3659.464999996999,tangram,isolated,tangram-48.jpg,tangram-187.jpg,survey-text,16,158542
pilot2,ADQHGQF65JJ08,3S4AW7T80C76KG6FA77VASONVG34LE,sit,2362.250000005588,tangram,isolated,tangram-164.jpg,tangram-183.jpg,survey-text,37,393561
pilot2,A1HSRWOEK6ZJPR,3LOZAJ85YE2RHW8HKCRVS7MCIBI2X3,man running,2226.584999996703,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,55,233733
pilot2,ADQHGQF65JJ08,3S4AW7T80C76KG6FA77VASONVG34LE,,2051.7750000581145,,,,,html-button-response,38,396127
pilot2,A1VVR1MBO0AFXG,3AUQQEL7U6ISHX085AMZLYWC52Q0VE,reaching,3907.0000000065193,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,17,162967
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,praying hands,23185.599999997066,tangram,close,H1.jpg,I1.jpg,survey-text,45,610412
pilot2,A1XFPVU0RMO02S,3ZSANO2JCGW3M9YUEX0FDIZ9C0JFSQ,long jump,40918.08999999927,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,35,700788
pilot2,A1VVR1MBO0AFXG,3AUQQEL7U6ISHX085AMZLYWC52Q0VE,sulking,7390.159999995376,tangram,isolated,B1.jpg,P1.jpg,survey-text,18,170874
pilot2,A3V21KIOQARPV5,3J88R45B2HNN939NMA27OKU5TL7PXA,blue T'shirt,17686.3400000002,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,45,756962
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,throwing man,9000.889999999315,tangram,close,A2.jpg,tangram-99.jpg,survey-text,46,619918
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,,2341.1549999982817,,,,,html-button-response,47,622764
pilot2,A3V21KIOQARPV5,3J88R45B2HNN939NMA27OKU5TL7PXA,table,6590.354999992996,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,46,764058
pilot2,A3V21KIOQARPV5,3J88R45B2HNN939NMA27OKU5TL7PXA,,1216.3199999922654,,,,,html-button-response,47,765778
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,table,9566.04000000155,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,48,632833
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,fish,4457.140000002226,familiar,far,goldfish.jpg,iguana.jpg,survey-text,49,637793
pilot2,A4MVHB52FSBUT,3X73LLYYQ23QKSXV1R7TH91G5GQHNG,Straight legged,35895.61500001582,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,3,74235
pilot2,A3V21KIOQARPV5,3J88R45B2HNN939NMA27OKU5TL7PXA,sit down,13133.579999994254,tangram,close,tangram-164.jpg,tangram-183.jpg,survey-text,48,779418
pilot2,A2ONKY3JGB34T3,36WLNQG780ZCZ9HW80UE5B49WBIBE3,polo,3319.3049999972573,familiar,far,poloshirt.jpg,dress.jpg,survey-text,50,641620
pilot2,A4MVHB52FSBUT,3X73LLYYQ23QKSXV1R7TH91G5GQHNG,Small bird,6251.610000006622,familiar,close,sparrow.jpg,eagle.jpg,survey-text,4,81013
pilot2,A1VVR1MBO0AFXG,3AUQQEL7U6ISHX085AMZLYWC52Q0VE,running,31316.365000006044,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,19,202710
