iterationName,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,man,5752,tangram,isolated,C2.jpg,NA,survey-text,2,21944
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,thief,6047,tangram,isolated,P1.jpg,NA,survey-text,3,28508
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,dress,17342,tangram,isolated,M1.jpg,NA,survey-text,4,46356
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,horse,4826,tangram,isolated,tangram-114.jpg,NA,survey-text,5,51701
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,prayer,8954,tangram,isolated,tangram-111.jpg,NA,survey-text,6,61164
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,dog,11355,tangram,isolated,tangram-179.jpg,NA,survey-text,7,73028
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,run,11926,tangram,isolated,tangram-150.jpg,NA,survey-text,8,85469
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,bow,5842,tangram,isolated,tangram-140.jpg,NA,survey-text,9,91820
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,runner,8105.94499995932,tangram,isolated,tangram-55.jpg,NA,survey-text,2,82662
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,lean,9335,tangram,isolated,tangram-126.jpg,NA,survey-text,10,101668
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,hiking,9648.76499993261,tangram,isolated,L1.jpg,NA,survey-text,3,92814
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,sitting,6189.02499997057,tangram,isolated,G1.jpg,NA,survey-text,4,99506
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,sprint,10337,tangram,isolated,tangram-55.jpg,NA,survey-text,11,112523
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,lounging,7308.334999950603,tangram,isolated,tangram-143.jpg,NA,survey-text,5,107320
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,skip,6699,tangram,isolated,tangram-32.jpg,NA,survey-text,12,119731
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,running,6810.889999993378,tangram,isolated,R1.jpg,NA,survey-text,2,26574
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,digging,4175.354999955744,tangram,isolated,tangram-192.jpg,NA,survey-text,6,111998
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,falling,3360.3900000452995,tangram,isolated,tangram-183.jpg,NA,survey-text,7,115862
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,relaxation,6588,tangram,isolated,tangram-183.jpg,NA,survey-text,13,126828
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,jogging,9868.784999998752,tangram,isolated,A1.jpg,NA,survey-text,3,36951
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,climbing,8660.425000009127,tangram,isolated,tangram-9.jpg,NA,survey-text,8,125026
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,rowing,3296.870000078343,tangram,isolated,D1.jpg,NA,survey-text,9,128826
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,walking,7703.670000017155,tangram,isolated,tangram-44.jpg,NA,survey-text,4,45166
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,dance,13129,tangram,isolated,tangram-192.jpg,NA,survey-text,14,140468
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,beg,5313,tangram,isolated,I1.jpg,NA,survey-text,15,146284
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,sleeping,7531.539999996312,tangram,isolated,Y1.jpg,NA,survey-text,5,53207
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,walking,8607.350000063889,tangram,isolated,F1.jpg,NA,survey-text,10,137937
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,lounging,5482.929999998305,tangram,isolated,D1.jpg,NA,survey-text,6,59198
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,rejection,7844,tangram,isolated,tangram-64.jpg,NA,survey-text,16,154636
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,pedestrian,8133.4550000028685,tangram,isolated,tangram-96.jpg,NA,survey-text,11,146574
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,dancing,4369.735000014771,tangram,isolated,tangram-53.jpg,NA,survey-text,7,64088
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,playing,5511.784999980591,tangram,isolated,O1.jpg,NA,survey-text,12,152590
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,kicking,5220.549999998184,tangram,isolated,tangram-187.jpg,NA,survey-text,8,69818
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,strawberry,9611,catch,NA,catch_trial.jpg,NA,survey-text,17,164755
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,marching,6182.009999989532,tangram,isolated,tangram-108.jpg,NA,survey-text,13,159275
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,dancing,3655.3700000513345,tangram,isolated,tangram-30.jpg,NA,survey-text,14,163435
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,dress,11751,tangram,isolated,tangram-146.jpg,NA,survey-text,18,177020
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,reading,14199.599999992643,tangram,isolated,tangram-4.jpg,NA,survey-text,9,84523
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,standing,4153.01000000909,tangram,isolated,C2.jpg,NA,survey-text,10,89184
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,crossing,9389.354999992065,tangram,isolated,tangram-178.jpg,NA,survey-text,15,173327
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,praying,7080,tangram,isolated,C1.jpg,NA,survey-text,19,184619
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,Santa,8606,tangram,isolated,tangram-9.jpg,NA,survey-text,20,193731
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,washing,10478.224999998929,tangram,isolated,tangram-179.jpg,NA,survey-text,11,100169
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,monk,6843,tangram,isolated,tangram-87.jpg,NA,survey-text,21,201091
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,walking,20105.845000012778,tangram,isolated,tangram-99.jpg,NA,survey-text,16,193936
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,man,8195.169999962673,tangram,isolated,tangram-168.jpg,NA,survey-text,2,42006
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,napping,13057.449999992969,tangram,isolated,tangram-87.jpg,NA,survey-text,12,113729
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,standing,4848.235000157729,tangram,isolated,T1.jpg,NA,survey-text,3,47365
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,girl,10078,tangram,isolated,A2.jpg,NA,survey-text,22,211675
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,strawberry,7837.100000004284,catch,NA,catch_trial.jpg,NA,survey-text,17,202278
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,relaxing,5136.310000001686,tangram,isolated,tangram-164.jpg,NA,survey-text,13,119372
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,running,5684.409999999843,tangram,isolated,tangram-64.jpg,NA,survey-text,2,25700
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,throw,4591.245000017807,tangram,isolated,tangram-108.jpg,NA,survey-text,4,52468
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,dance,2210.6550000607967,tangram,isolated,tangram-103.jpg,NA,survey-text,5,55189
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,running,4988.974999985658,tangram,isolated,tangram-81.jpg,NA,survey-text,18,207771
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,reading,4009.3350000006467,tangram,isolated,tangram-6.jpg,NA,survey-text,3,30222
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,leaning,5899.329999985639,tangram,isolated,tangram-140.jpg,NA,survey-text,14,125776
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,basketball,3810.4649998713285,tangram,isolated,A1.jpg,NA,survey-text,6,59508
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,athlete,10109,tangram,isolated,tangram-90.jpg,NA,survey-text,23,222299
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,crouching,4163.504999999532,tangram,isolated,tangram-9.jpg,NA,survey-text,4,34890
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,falling,5879.460000083782,tangram,isolated,tangram-179.jpg,NA,survey-text,19,214154
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,hill,2291.20000009425,tangram,isolated,tangram-87.jpg,NA,survey-text,7,62316
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,fighting,6532.209999975748,tangram,isolated,tangram-178.jpg,NA,survey-text,15,132823
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,jump,4222.779999952763,tangram,isolated,tangram-119.jpg,NA,survey-text,8,67053
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,skipping,5563.67500000033,tangram,isolated,V1.jpg,NA,survey-text,5,40959
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,hazardous,7366.309999953955,tangram,isolated,tangram-8.jpg,NA,survey-text,20,222023
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,sport,10502,tangram,isolated,tangram-106.jpg,NA,survey-text,24,233314
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,dance,3185.25500013493,tangram,isolated,tangram-30.jpg,NA,survey-text,9,70748
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,dancing,3672.5100000003295,tangram,isolated,tangram-103.jpg,NA,survey-text,6,45135
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,sports,3639.9400000227615,tangram,isolated,tangram-48.jpg,NA,survey-text,21,226167
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,walk,2994.359999895096,tangram,isolated,tangram-96.jpg,NA,survey-text,10,74270
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,huddling,10401.24000000651,tangram,isolated,tangram-9.jpg,NA,survey-text,16,143732
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,run,1792.5849999301136,tangram,isolated,tangram-55.jpg,NA,survey-text,11,76572
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,sitting,4847.53499999988,tangram,isolated,tangram-164.jpg,NA,survey-text,7,50487
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,running,6741,tangram,isolated,F1.jpg,NA,survey-text,25,240571
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,strawberry,4688.869999983581,catch,NA,catch_trial.jpg,NA,survey-text,17,148938
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,running,3406.380000000354,tangram,isolated,tangram-55.jpg,NA,survey-text,8,54398
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,friends,6969.400000059977,tangram,isolated,tangram-53.jpg,NA,survey-text,22,233639
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,hoop,6206.119999988005,tangram,isolated,tangram-126.jpg,NA,survey-text,12,83293
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,sitting,6441,tangram,isolated,tangram-164.jpg,NA,survey-text,26,247531
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,jumping,4287.865000000238,tangram,isolated,tangram-192.jpg,NA,survey-text,9,59191
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,jump,2582.440000027418,tangram,isolated,tangram-111.jpg,NA,survey-text,13,86388
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,education,5330.590000026859,tangram,isolated,tangram-6.jpg,NA,survey-text,23,239484
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,sprinting,6840.895000001183,tangram,isolated,tangram-67.jpg,NA,survey-text,18,156290
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,walking,2399.1949999999633,tangram,isolated,tangram-171.jpg,NA,survey-text,10,62094
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,stand,2022.5900001823902,tangram,isolated,Y1.jpg,NA,survey-text,14,88926
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,love,2848.0749998707324,tangram,isolated,tangram-179.jpg,NA,survey-text,15,92285
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,snake,8587,tangram,isolated,tangram-155.jpg,NA,survey-text,27,256626
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,still,5396.8599999998405,tangram,isolated,Y1.jpg,NA,survey-text,11,67995
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,doctor,7957.389999995939,tangram,isolated,K1.jpg,NA,survey-text,24,247945
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,prancing,8606.890000024578,tangram,isolated,tangram-48.jpg,NA,survey-text,19,165399
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,cape,4573,tangram,isolated,N1.jpg,NA,survey-text,28,261706
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,straight,7098.245000000141,tangram,isolated,C2.jpg,NA,survey-text,12,75598
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,meeting,7106.635000091046,tangram,isolated,tangram-164.jpg,NA,survey-text,25,255555
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,stealing,7428.690000000643,tangram,isolated,A2.jpg,NA,survey-text,20,173333
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,excitement,13357.855000067502,tangram,isolated,E1.jpg,NA,survey-text,16,106156
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,fat,4359.995000000708,tangram,isolated,tangram-71.jpg,NA,survey-text,13,80464
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,sculpture,8901,tangram,isolated,tangram-142.jpg,NA,survey-text,29,271122
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,celebration,6461.140000028536,tangram,isolated,tangram-4.jpg,NA,survey-text,26,262531
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,jumping,4738.5749999994005,tangram,isolated,F1.jpg,NA,survey-text,14,85707
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,listening,7824.055000004591,tangram,isolated,tangram-120.jpg,NA,survey-text,21,181676
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,strawberry,6362.029999960214,catch,NA,catch_trial.jpg,NA,survey-text,17,113028
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,jump,3978.099999949336,tangram,isolated,tangram-8.jpg,NA,survey-text,18,117518
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,bending,5480.174999999697,tangram,isolated,K1.jpg,NA,survey-text,15,91691
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,gathering,9549.18499989435,tangram,isolated,tangram-114.jpg,NA,survey-text,27,272583
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,matron,11265,tangram,isolated,tangram-120.jpg,NA,survey-text,30,282898
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,dance,2361.97999981232,tangram,isolated,tangram-99.jpg,NA,survey-text,19,120388
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,reading,2692.099999999293,tangram,isolated,tangram-4.jpg,NA,survey-text,16,94887
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,jump,2624.5399999897927,tangram,isolated,tangram-164.jpg,NA,survey-text,20,123532
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,ladies,4999.775000032969,tangram,isolated,tangram-146.jpg,NA,survey-text,28,278086
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,run,1857.920000096783,tangram,isolated,tangram-81.jpg,NA,survey-text,21,125900
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,strawberry,4218.824999999924,catch,NA,catch_trial.jpg,NA,survey-text,17,99610
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,happy,13794.23499997938,tangram,isolated,tangram-30.jpg,NA,survey-text,22,195984
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,run,1759.0149999596179,tangram,isolated,N1.jpg,NA,survey-text,22,128172
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,men,2439.6249999990687,tangram,isolated,B1.jpg,NA,survey-text,29,281028
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,dog,8730,tangram,isolated,tangram-178.jpg,NA,survey-text,31,292138
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,leaping,3598.0550000003714,tangram,isolated,tangram-67.jpg,NA,survey-text,18,103715
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,stand,2218.540000030771,tangram,isolated,G1.jpg,NA,survey-text,23,130901
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,swinging,4459.044999995967,tangram,isolated,tangram-119.jpg,NA,survey-text,23,200951
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,dancing,3471.6349999653175,tangram,isolated,tangram-32.jpg,NA,survey-text,30,285003
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,run,1735.4049999266863,tangram,isolated,F1.jpg,NA,survey-text,24,133148
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,stand,1749.5300001464784,tangram,isolated,C2.jpg,NA,survey-text,25,135412
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,laying,7764.489999999583,tangram,isolated,D1.jpg,NA,survey-text,19,111986
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,studying,5966.9349999167025,tangram,isolated,tangram-71.jpg,NA,survey-text,31,291474
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,chicken,3431.71999999322,tangram,isolated,tangram-155.jpg,NA,survey-text,26,139356
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,tree,2905.830000061542,tangram,isolated,tangram-146.jpg,NA,survey-text,27,142772
full_sample,28,35GCEFQ6I6D5794FPUTL827FML73ZL,jogging,3874.874999979511,tangram,isolated,N1.jpg,NA,survey-text,32,295852
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,skipping,5447.589999999764,tangram,isolated,tangram-81.jpg,NA,survey-text,20,117939
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,jump,1848.1799999717623,tangram,isolated,tangram-53.jpg,NA,survey-text,28,145132
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,defiant,12612.495000008494,tangram,isolated,tangram-103.jpg,NA,survey-text,24,214069
full_sample,102,3BQU611VFQ9CGKBI250WMR887AS99S,Chicken,35019.77499999339,tangram,isolated,tangram-146.jpg,NA,survey-text,2,51837
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,jump,1682.6850001234561,tangram,isolated,tangram-183.jpg,NA,survey-text,29,147324
full_sample,29,352YTHGROW24YKNPJMSXI0VG4VMH4U,hat,17775,tangram,isolated,tangram-71.jpg,NA,survey-text,32,310425
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,kneeling,3224.785000000338,tangram,isolated,tangram-87.jpg,NA,survey-text,21,121669
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,jump,1626.2699998915195,tangram,isolated,tangram-178.jpg,NA,survey-text,30,149460
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,nerdy,5564.459999994142,tangram,isolated,H1.jpg,NA,survey-text,25,220138
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,jump,1623.4049999620765,tangram,isolated,tangram-140.jpg,NA,survey-text,31,151596
full_sample,5,3JMSRU9HQJJR8NF2DHLE6NYGPZREVN,hill,1879.820000147447,tangram,isolated,M1.jpg,NA,survey-text,32,153989
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,jumping,6355.050000000119,tangram,isolated,tangram-90.jpg,NA,survey-text,22,128529
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,serving,3998.859999992419,tangram,isolated,I1.jpg,NA,survey-text,26,224640
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,walking,5292.045000000158,tangram,isolated,B1.jpg,NA,survey-text,23,134325
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,jumping,3655.339999999327,tangram,isolated,tangram-119.jpg,NA,survey-text,24,138501
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,scared,10092.070000013337,tangram,isolated,W1.jpg,NA,survey-text,27,235235
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,kicking,2978.530000000319,tangram,isolated,tangram-48.jpg,NA,survey-text,25,141984
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,bowing,5780.564999993658,tangram,isolated,C1.jpg,NA,survey-text,28,241520
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,praising,5081.65499999997,tangram,isolated,tangram-53.jpg,NA,survey-text,26,147570
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,walking,4942.885000000388,tangram,isolated,tangram-96.jpg,NA,survey-text,27,153017
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,stiff,11031.214999995427,tangram,isolated,tangram-64.jpg,NA,survey-text,29,253064
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,running,4843.049999999494,tangram,isolated,W1.jpg,NA,survey-text,28,158365
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,dancing,2582.1400000004214,tangram,isolated,tangram-99.jpg,NA,survey-text,29,161451
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,ringing,4264.490000001388,tangram,isolated,tangram-6.jpg,NA,survey-text,30,257845
full_sample,79,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,Statue,12528.18500000285,tangram,isolated,tangram-74.jpg,NA,survey-text,2,361023
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,bending,4031.074999999866,tangram,isolated,tangram-178.jpg,NA,survey-text,30,165989
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,starting,6654.374999983702,tangram,isolated,tangram-55.jpg,NA,survey-text,31,265003
full_sample,79,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,yoga,5758.069999981672,tangram,isolated,tangram-108.jpg,NA,survey-text,3,367285
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,jumping,4270.204999999813,tangram,isolated,L1.jpg,NA,survey-text,31,170764
full_sample,79,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,kicking,9184.16999996407,tangram,isolated,tangram-164.jpg,NA,survey-text,4,376977
full_sample,105,3TR2532VIQJE4DMTQAOXRBV9DEW6J9,selling,13574.219999980414,tangram,isolated,tangram-71.jpg,NA,survey-text,32,279081
full_sample,79,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,carrying,4155.7449999963865,tangram,isolated,tangram-9.jpg,NA,survey-text,5,381645
full_sample,42,3ZPPDN2SLWLTBG2ZAGGIE59JY789E2,flailing,15204.125000000204,tangram,isolated,tangram-106.jpg,NA,survey-text,32,186474
full_sample,79,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,sad,2925.4349999828264,tangram,isolated,B1.jpg,NA,survey-text,6,385077
full_sample,79,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,dancing,3900.710000016261,tangram,isolated,tangram-187.jpg,NA,survey-text,7,389493
full_sample,79,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,posing,8845.770000014454,tangram,isolated,F1.jpg,NA,survey-text,8,398849
full_sample,79,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,yawning,4421.520000032615,tangram,isolated,tangram-96.jpg,NA,survey-text,9,403789
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,man,5982.03499999363,tangram,isolated,R1.jpg,NA,survey-text,2,23174
full_sample,79,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,ballet,6937.289999972563,tangram,isolated,tangram-168.jpg,NA,survey-text,10,411229
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,3081.3750000088476,tangram,isolated,tangram-178.jpg,NA,survey-text,3,26766
full_sample,79,3WS1NTTKEZ13L0EI5VHV3CTQ74TF0E,standing,3380.8399999979883,tangram,isolated,C2.jpg,NA,survey-text,11,415125
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,running,2371.255000005476,tangram,isolated,tangram-67.jpg,NA,survey-text,4,29646
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,sitting,3263.8549999683164,tangram,isolated,tangram-120.jpg,NA,survey-text,5,33421
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,reading,5440.4799999902025,tangram,isolated,J1.jpg,NA,survey-text,6,39373
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,women,8418.089999991935,tangram,isolated,tangram-111.jpg,NA,survey-text,7,48301
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,judge,14235.539999965113,tangram,isolated,tangram-53.jpg,NA,survey-text,8,63045
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,teen,4003.1299999682233,tangram,isolated,W1.jpg,NA,survey-text,9,67556
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,sad,2266.475000011269,tangram,isolated,C2.jpg,NA,survey-text,10,70332
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,focus,4443.150000006426,tangram,isolated,tangram-108.jpg,NA,survey-text,11,75285
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,run,1490.7050000037998,tangram,isolated,tangram-32.jpg,NA,survey-text,12,77285
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,walk,2171.7049999861047,tangram,isolated,P1.jpg,NA,survey-text,13,79966
full_sample,35,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,inspecting,15978.344999981346,tangram,isolated,tangram-6.jpg,NA,survey-text,2,298853
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,costume,6922.505000024103,tangram,isolated,M1.jpg,NA,survey-text,14,87397
full_sample,34,3S06PH7KSST6U5L4A8Q5TH9F0JJ1DS,reading,3401.949999970384,tangram,isolated,tangram-6.jpg,NA,survey-text,15,91309
full_sample,35,3QHK8ZVMIN7Q5FROPMHII6UTV4CBL1,walking,8496.034999989206,tangram,isolated,tangram-96.jpg,NA,survey-text,3,307852
