subid,type,trial,target,person,utterance,selection,correct
109,practice,1,apple,left,"this is the practice one so, it's an apple",,Y
109,practice,1,apple,right,,right,Y
109,practice,4,apple,right,uh the apple,,Y
109,practice,4,apple,left,,left,Y
109,practice,2,artichoke,right,"uh, not the onion",,Y
109,practice,2,artichoke,left,,left,Y
109,practice,5,artichoke,left,"ok uh, not the onion, I think it's a brussel sprout",,Y
109,practice,5,artichoke,right,okay,,Y
109,practice,5,artichoke,right,,right,Y
109,practice,3,onion,left,the onion,,Y
109,practice,3,onion,right,,right,Y
109,practice,6,onion,right,and the onion,,Y
109,practice,6,onion,left,,left,Y
109,test,10,A1,right,"uh, the guy who looks like he's running",,Y
109,test,10,A1,left,,left,Y
109,test,16,A1,left,"uh, running",,Y
109,test,16,A1,right,,right,Y
109,test,26,A1,right,"uh, not the swimming one",,Y
109,test,26,A1,left,,left,Y
109,test,40,A1,left,"uh, walking in the rain",,Y
109,test,40,A1,right,,right,Y
109,test,6,B1,right,looks like a guy who has his head down,,Y
109,test,6,B1,left,,left,Y
109,test,18,B1,left,"um, head down kicking",,Y
109,test,18,B1,right,,right,Y
109,test,22,B1,right,head down,,Y
109,test,22,B1,left,,left,Y
109,test,38,B1,left,uh looking down,,Y
109,test,38,B1,right,,right,Y
109,test,8,C1,right,looks like a guy caught in fetal position,,Y
109,test,8,C1,left,oh yes,,Y
109,test,8,C1,left,,left,Y
109,test,12,C1,left,"um, the fetal position",,Y
109,test,12,C1,right,,right,Y
109,test,24,C1,right,fetal position,,Y
109,test,24,C1,left,,left,Y
109,test,32,C1,left,uh fetal position,,Y
109,test,32,C1,right,,right,Y
109,test,4,D1,right,"uh, the one that's more horizontal than it is vertical",,Y
109,test,4,D1,left,kinda looks like a guy swimming?,,Y
109,test,4,D1,right,yeah that one,,Y
109,test,4,D1,left,,left,Y
109,test,14,D1,left,um swimming,,Y
109,test,14,D1,right,,right,Y
109,test,28,D1,right,swimming,,Y
109,test,28,D1,left,,left,Y
109,test,34,D1,left,uh swimming,,Y
109,test,34,D1,right,,right,Y
109,test,7,E1,left,"um, looks like a person like jumping, like very excited",,Y
109,test,7,E1,right,,right,Y
109,test,11,E1,right,"uh, the guy who looks like he's jumping",,Y
109,test,11,E1,left,,left,Y
109,test,29,E1,left,uh jumping,,Y
109,test,29,E1,right,,right,Y
109,test,39,E1,left,,left,Y
109,test,1,F1,left,"okay so um, it's, so there's two of them, one is like a really pointy arrow, not that one",,Y
109,test,1,F1,right,okay,,Y
109,test,1,F1,right,,right,Y
109,test,17,F1,right,"uh, the thicker one, they are both pretty thick",,Y
109,test,17,F1,left,"is, is the one that says like, I really I'm gonna put my hand, a really prominent based",,Y
109,test,17,F1,right,"prominent based, kinda looks like he's walking or something but the head is a little, oh there are two triangles on the bottom",,Y
109,test,17,F1,left,two triangles,,Y
109,test,17,F1,right,yeah,,Y
109,test,17,F1,left,okay,,Y
109,test,17,F1,left,,left,Y
109,test,23,F1,left,"uh, the two triangles on the bottom",,Y
109,test,23,F1,right,,right,Y
109,test,37,F1,right,two triangles,,Y
109,test,37,F1,left,,left,Y
109,test,9,G1,left,"um, not the fetal position the one",,Y
109,test,9,G1,right,,right,Y
109,test,19,G1,right,"uh, kinda looks like he is on a chair",,Y
109,test,19,G1,left,,left,Y
109,test,25,G1,left,"uh, not the jumping one",,Y
109,test,25,G1,right,,right,Y
109,test,31,G1,right,not pointy arrow head,,Y
109,test,31,G1,left,,left,Y
109,test,2,H1,right,"um, one of them looks like he's running",,Y
109,test,2,H1,left,yeah,,Y
109,test,2,H1,right,it's not that one,,Y
109,test,2,H1,left,"the, the big one? the really thick one?",,Y
109,test,2,H1,right,yes,,Y
109,test,2,H1,left,,left,Y
109,test,20,H1,left,"uh, not the jumping one",,Y
109,test,20,H1,right,,right,Y
109,test,30,H1,right,not swimming,,Y
109,test,30,H1,left,,left,Y
109,test,36,H1,left,uh not fetal position,,Y
109,test,36,H1,right,,right,Y
109,test,5,I1,left,"um, it looks like a waiter, offering like a plate",,Y
109,test,5,I1,right,,right,Y
109,test,15,I1,right,waiter,,Y
109,test,15,I1,left,,left,Y
109,test,21,I1,left,uh waiter,,Y
109,test,21,I1,right,,right,Y
109,test,33,I1,right,waiter,,Y
109,test,33,I1,left,,left,Y
109,test,3,K1,left,okay um the super pointy arrow head,,Y
109,test,3,K1,right,,right,Y
109,test,13,K1,right,pointy head,,Y
109,test,13,K1,left,,left,Y
109,test,27,K1,left,uh pointy arrow head,,Y
109,test,27,K1,right,,right,Y
109,test,35,K1,right,pointy arrow head,,Y
109,test,35,K1,left,,left,Y
