subid,type,trial,target,person,utterance,selection,correct
113,practice,1,apple,right,apple,,Y
113,practice,1,apple,left,,left,Y
113,practice,4,apple,left,the apple,,Y
113,practice,4,apple,right,,right,Y
113,practice,2,artichoke,left,"um, i think artichoke",,Y
113,practice,2,artichoke,right,,right,Y
113,practice,5,artichoke,right,artichoke,,Y
113,practice,5,artichoke,left,,left,Y
113,practice,3,onion,right,onion,,Y
113,practice,3,onion,left,,left,Y
113,practice,6,onion,left,the onion,,Y
113,practice,6,onion,right,,right,Y
113,test,8,A1,left,"um, it's the one that has two legs that looks like it's running",,Y
113,test,8,A1,right,,right,Y
113,test,18,A1,right,"um, it's the one that's not giving, bending",,Y
113,test,18,A1,left,,left,Y
113,test,26,A1,left,walking,,Y
113,test,26,A1,right,,right,Y
113,test,32,A1,right,"um, walking",,Y
113,test,32,A1,left,,left,Y
113,test,1,B1,right,"um, ok, it's like a person with a square head",,Y
113,test,1,B1,left,,left,Y
113,test,19,B1,left,it's the one that looks like it's walking with its head down,,Y
113,test,19,B1,right,,right,Y
113,test,25,B1,right,walking,,Y
113,test,25,B1,left,,left,Y
113,test,37,B1,left,walking,,Y
113,test,37,B1,right,,right,Y
113,test,7,C1,right,"um, it's the one that kinda looks like a xxx leaping",,Y
113,test,7,C1,left,,left,Y
113,test,17,C1,left,"it's the one that's like bent over, like kneeling",,Y
113,test,17,C1,right,,right,Y
113,test,27,C1,right,"um, like, jumping",,Y
113,test,27,C1,left,,left,Y
113,test,39,C1,left,"the kneeling thing, the one that's",,Y
113,test,39,C1,right,,right,Y
113,test,5,D1,right,"uh, it looks like it's laying down flat",,Y
113,test,5,D1,left,,left,Y
113,test,13,D1,left,"um, it's the one that's like laying flat",,Y
113,test,13,D1,right,,right,Y
113,test,23,D1,right,it's the one that's flat,,Y
113,test,23,D1,left,,left,Y
113,test,35,D1,left,flat,,Y
113,test,35,D1,right,,right,Y
113,test,3,E1,right,"um, it's the one with the bigger square head",,Y
113,test,3,E1,left,,left,Y
113,test,15,E1,left,it's the one with two legs in the air and a body that's like a,,Y
113,test,15,E1,right,,right,Y
113,test,29,E1,right,"uh, xxx",,Y
113,test,29,E1,left,,left,Y
113,test,31,E1,right,it looks like it's leaping,,Y
113,test,31,E1,right,,right,Y
113,test,10,F1,left,"um, it's the wriggly two feet, and like a weird shaped body",,Y
113,test,10,F1,right,,right,Y
113,test,20,F1,right,um it's the one that doesn't look like it's giving anything,,Y
113,test,20,F1,left,,left,Y
113,test,30,F1,left,"it's the one that has, uh",,Y
113,test,30,F1,right,wings?,,Y
113,test,30,F1,left,yeah,,Y
113,test,30,F1,right,,right,Y
113,test,34,F1,right,wings,,Y
113,test,34,F1,left,,left,Y
113,test,4,G1,left,"hm, it's the one that looks like it's sitting",,Y
113,test,4,G1,right,,right,Y
113,test,12,G1,right,"uh, it's the one with like the square base and triangle. the base is like, square. the other one...",,Y
113,test,12,G1,left,,left,Y
113,test,24,G1,left,"it's the one with the square base, that's not giving",,Y
113,test,24,G1,right,,right,Y
113,test,40,G1,right,sitting,,Y
113,test,40,G1,left,,left,Y
113,test,9,H1,right,"um, it's the one with the tiny head",,Y
113,test,9,H1,left,,left,Y
113,test,11,H1,left,"um, it's the thick one that looks like it's holding another bowl",,Y
113,test,11,H1,right,,right,Y
113,test,21,H1,right,"um, it's the one that doesn't look like it has two legs",,Y
113,test,21,H1,left,,left,Y
113,test,33,H1,left,"um, giving",,Y
113,test,33,H1,right,,right,Y
113,test,6,I1,left,"it's the one that's like, looks like it's holding a triangle",,Y
113,test,6,I1,right,,right,Y
113,test,16,I1,right,it's the one that's like giving something,,Y
113,test,16,I1,left,,left,Y
113,test,28,I1,left,giving,,Y
113,test,28,I1,right,,right,Y
113,test,38,I1,right,giving,,Y
113,test,38,I1,left,,left,Y
113,test,2,K1,left,it's like a thing on two legs bending over that looks like it has a triangle on its head,,Y
113,test,2,K1,right,,right,Y
113,test,14,K1,right,"um, it's the one that's like prostrated, or like offering somthing",,Y
113,test,14,K1,left,,left,Y
113,test,22,K1,left,it's the one that looks like it's giving,,Y
113,test,22,K1,right,,right,Y
113,test,36,K1,right,giving,,Y
113,test,36,K1,left,,left,Y
