subid,type,trial,target,person,utterance,selection,correct
117,practice,1,apple,right,"okay, so the one in the blue box is the apple",,Y
117,practice,1,apple,left,"okay, wait so I tap it? oh okay",,Y
117,practice,1,apple,left,,left,Y
117,practice,4,apple,left,uh the one in the blue square is an apple,,Y
117,practice,4,apple,right,,right,Y
117,practice,2,artichoke,left,umm the one in the blue square is an artichoke,,Y
117,practice,2,artichoke,right,,right,Y
117,practice,5,artichoke,right,the one in the blue square is an artichoke,,Y
117,practice,5,artichoke,left,,left,Y
117,practice,3,onion,right,the one in the blue square is an onion,,Y
117,practice,3,onion,left,,left,Y
117,practice,6,onion,left,one in a- one in the blue square is an onion,,Y
117,practice,6,onion,right,,right,Y
117,test,4,A1,left,okay the one in the blue square doesn't look like the person laying down,,Y
117,test,4,A1,right,,right,Y
117,test,14,A1,right,the person in the blue square has one really skinny leg and one leg stuck out behind them,,Y
117,test,14,A1,left,,left,Y
117,test,30,A1,left,person in the blue square has skinny legs and yeah,,Y
117,test,30,A1,right,,right,Y
117,test,38,A1,right,person in the blue square has skinny legs,,Y
117,test,38,A1,left,,left,Y
117,test,5,B1,right,okay the one in the blue square is upright and it looks maybe like they're walking,,Y
117,test,5,B1,right,,right,Y
117,test,15,B1,left,the one in the blue square looks like they're walking with their head down,,Y
117,test,15,B1,right,,right,Y
117,test,21,B1,right,"the person in the blue square looks like they're walking, with their head pointed down",,Y
117,test,21,B1,left,,left,Y
117,test,39,B1,left,person in the blue square is leaning forward with a square head,,Y
117,test,39,B1,right,,right,Y
117,test,8,C1,left,"the one in the blue square is kneeling down, looks like they're maybe, umm, praying",,Y
117,test,8,C1,right,,right,Y
117,test,16,C1,right,the one in the blue square is on their hands and knees,,Y
117,test,16,C1,left,,left,Y
117,test,26,C1,left,"the person in the blue square, umm, looks like their wee-leaning on the ground and they have a square head",,Y
117,test,26,C1,right,,right,Y
117,test,36,C1,right,person in the blue square is on hands and knees,,Y
117,test,36,C1,left,,left,Y
117,test,2,D1,left,the one in the blue square is a person- it looks like a person is laying on the ground with their feet up,,Y
117,test,2,D1,right,mhm,,Y
117,test,2,D1,right,,right,Y
117,test,20,D1,right,"the person in the blue square looks like they, just like, dove on the ground, and they're lying there",,Y
117,test,20,D1,left,,left,Y
117,test,24,D1,left,"the person in the blue square, it looks  like they're laying down with a square head",,Y
117,test,24,D1,right,,right,Y
117,test,32,D1,right,the person in the blue square is the other one. looks like they're lying down,,Y
117,test,32,D1,left,,left,Y
117,test,9,E1,right,okay the person in the blue square kinda looks like they're jumping and they're wider than the other person,,Y
117,test,9,E1,left,,left,Y
117,test,13,E1,left,the one in the blue square looks like they're kind of jumping with their legs in the air,,Y
117,test,13,E1,right,,right,Y
117,test,27,E1,right,person in the blue square has a wide body. looks like they're jumping,,Y
117,test,27,E1,left,,left,Y
117,test,33,E1,left,person in the blue square looks like they're jumping with their legs in the air,,Y
117,test,33,E1,right,,right,Y
117,test,10,F1,left,"the one in the blue square umm it looks like maybe a person with a cape on, flying",,Y
117,test,10,F1,right,,right,Y
117,test,12,F1,right,person in the blue square is wider than the other person. It looks like maybe they're trying to catch something. They have a square head with no triangle on top,,Y
117,test,12,F1,left,,left,Y
117,test,28,F1,left,"umm the person in the blue square has a wide body... umm... triangular feet, square head",,Y
117,test,28,F1,right,,right,Y
117,test,34,F1,right,the person in the blue square is wide and looks like they're running,,Y
117,test,34,F1,left,,left,Y
117,test,6,G1,left,"the one in the blue square looks like a person is sitting down, it doesn't look like the person is praying",,Y
117,test,6,G1,right,,right,Y
117,test,18,G1,right,the one in the blue square looks like they're sitting down,,Y
117,test,18,G1,left,,left,Y
117,test,22,G1,left,the one in the blue square looks like they're sitting umm and they have like a triangular body towards the bottom,,Y
117,test,22,G1,right,,right,Y
117,test,40,G1,right,person in the blue square looks like  they're sitting down with a triangular pie,,Y
117,test,40,G1,left,,left,Y
117,test,3,H1,right,"okay, the one in the blue square looks like someone, maybe like someone praying, but they're upright and maybe holding like a book",,N
117,test,3,H1,left,,left,N
117,test,11,H1,left,"the one in the blue square is upright, it looks like they're maybe reading a book",,Y
117,test,11,H1,right,,right,Y
117,test,29,H1,right,umm person in the blue square looks like they're holding a book and maybe praying,,Y
117,test,29,H1,left,,left,Y
117,test,31,H1,left,the person in the blue square looks like they're standing up and they look like they have a book in their hand,,Y
117,test,31,H1,right,,right,Y
117,test,7,I1,right,"okay, the person in the blue square, is like holding a triangle and they're upright",,Y
117,test,7,I1,left,,left,Y
117,test,19,I1,left,"the one in the blue square is bent over, looks like they're carrying something that looks triangular",,Y
117,test,19,I1,right,,right,Y
117,test,23,I1,right,the person in the blue square is bent over and they're holding a triangle,,Y
117,test,23,I1,left,,left,Y
117,test,37,I1,left,"person in blue square is umm... looks like they have a book in their hand leaning forward, upright",,Y
117,test,37,I1,right,,right,Y
117,test,1,K1,right,"okay, so the one in the blue square looks kind of like a person who's bending over and they kinda, it kinda looks like they have a tail",,Y
117,test,1,K1,left,okay,,Y
117,test,1,K1,left,,left,Y
117,test,17,K1,left,the one in the blue square looks kind of bent over with an arrow shaped head,,Y
117,test,17,K1,right,,right,Y
117,test,25,K1,right,the person in the blue square is bent over and has a triangular head,,Y
117,test,25,K1,left,,left,Y
117,test,35,K1,left,"the person in the blue square looks like they're leaning forward, has a square tail",,Y
117,test,35,K1,right,,right,Y
