subid,type,trial,target,person,utterance,selection,correct
107,test,14,I1,right,,right,Y
107,test,28,I1,right,uh it's the one where the person's kinda holding the triangle up,,Y
107,test,28,I1,left,,left,Y
107,test,38,I1,left,it's the one holding the triangle,,Y
107,test,38,I1,right,,right,Y
107,test,9,K1,left,"it's the, I guess, the taller one that kinda looks like it has a house on top",,Y
107,test,9,K1,right,,right,Y
107,test,15,K1,right,um it's the one that's got kind of a house on the top,,Y
107,test,15,K1,left,,left,Y
107,test,15,K1,left,um it's the one that kinda looks like it's holding a bucket or a pitcher,,Y
107,test,15,K1,right,the on-,,Y
107,test,15,K1,left,the wider one,,Y
107,test,15,K1,right,oh with like-the shapes are more together kind of?,,Y
107,test,15,K1,left,"yeah the, yeah",,Y
107,test,15,K1,right,,right,Y
107,test,15,K1,right,yeah,,Y
107,test,21,K1,left,uh it's the one with the house on top,,Y
107,test,21,K1,right,,right,Y
107,test,21,K1,right,uh it's the one that kinda looks like a person jumping,,Y
107,test,21,K1,left,,left,Y
107,test,37,K1,right,uh it's the one with the house on top,,Y
107,test,37,K1,left,,left,Y
