target_id,comparison_id,overlap,n
A1.jpg,A2.jpg,0.34840579710144925,2
A1.jpg,B1.jpg,0.2864369701941482,2
A1.jpg,C1.jpg,0.06321510297482838,2
A1.jpg,D1.jpg,0.042318840579710144,2
A1.jpg,E1.jpg,0.21014492753623187,2
A1.jpg,F1.jpg,0.33689712520788784,2
A1.jpg,H1.jpg,0.13768115942028986,2
A1.jpg,I1.jpg,0.09974424552429667,2
A1.jpg,J1.jpg,0.1709753231492362,2
A1.jpg,K1.jpg,0.09739130434782609,2
A1.jpg,N1.jpg,0.48550724637681164,2
A1.jpg,O1.jpg,0.47101449275362317,2
A1.jpg,T1.jpg,0.3909749670619236,2
A1.jpg,tangram-103.jpg,0.15942028985507245,2
A1.jpg,tangram-106.jpg,0.21563146997929605,2
A1.jpg,tangram-108.jpg,0.15687935253152646,2
A1.jpg,tangram-119.jpg,0.45790200138026227,2
A1.jpg,tangram-120.jpg,0.0875139353400223,2
A1.jpg,tangram-142.jpg,0.15386142545165774,2
A1.jpg,tangram-146.jpg,0.4138292299633316,2
A1.jpg,tangram-155.jpg,0.0904385469602861,2
A1.jpg,tangram-164.jpg,0.05430196294257934,2
A1.jpg,tangram-168.jpg,0.303030303030303,2
A1.jpg,tangram-171.jpg,0.3593350383631714,2
A1.jpg,tangram-178.jpg,0.36755233494363926,2
A1.jpg,tangram-187.jpg,0.25172798216276476,2
A1.jpg,tangram-30.jpg,0.5244565217391304,2
A1.jpg,tangram-4.jpg,0.10658212560386474,2
A1.jpg,tangram-44.jpg,0.330546265328874,2
A1.jpg,tangram-48.jpg,0.19966555183946488,2
A1.jpg,tangram-53.jpg,0.17635987201204595,2
A1.jpg,tangram-6.jpg,0.11197141155449672,2
A1.jpg,tangram-64.jpg,0.3463371054198928,2
A1.jpg,tangram-67.jpg,0.4566238007756685,2
A1.jpg,tangram-71.jpg,0.14055985705777246,2
A1.jpg,tangram-74.jpg,0.16511387163561075,2
A1.jpg,tangram-8.jpg,0.08168642951251648,2
A1.jpg,tangram-81.jpg,0.5213626952757386,2
A1.jpg,tangram-87.jpg,0.09130434782608696,2
A1.jpg,tangram-9.jpg,0.1722080136402387,2
A1.jpg,tangram-90.jpg,0.49888517279821626,2
A1.jpg,tangram-96.jpg,0.3686594202898551,2
A1.jpg,tangram-99.jpg,0.4555682684973303,2
A1.jpg,V1.jpg,0.5029644268774703,2
A1.jpg,W1.jpg,0.38862418106015484,2
A1.jpg,Y1.jpg,0.12204968944099379,2
A2.jpg,B1.jpg,0.21320754716981133,2
A2.jpg,E1.jpg,0.22144927536231884,2
A2.jpg,H1.jpg,0.10072463768115943,2
A2.jpg,J1.jpg,0.14432432432432435,2
A2.jpg,K1.jpg,0.05,2
A2.jpg,N1.jpg,0.3318840579710145,2
A2.jpg,tangram-103.jpg,0.32666666666666666,2
A2.jpg,tangram-106.jpg,0.24857142857142855,2
A2.jpg,tangram-119.jpg,0.44253968253968257,2
A2.jpg,tangram-120.jpg,0.07923076923076923,2
A2.jpg,tangram-142.jpg,0.09739726027397261,2
A2.jpg,tangram-155.jpg,0.0894805194805195,2
A2.jpg,tangram-164.jpg,0.0389873417721519,2
A2.jpg,tangram-171.jpg,0.2562745098039216,2
A2.jpg,tangram-48.jpg,0.17923076923076925,2
A2.jpg,tangram-6.jpg,0.0573972602739726,2
A2.jpg,tangram-67.jpg,0.37352112676056337,2
A2.jpg,tangram-71.jpg,0.1410958904109589,2
A2.jpg,tangram-74.jpg,0.12,2
A2.jpg,tangram-8.jpg,0.04727272727272727,2
A2.jpg,tangram-81.jpg,0.3983116883116883,2
A2.jpg,tangram-90.jpg,0.34461538461538466,2
A2.jpg,V1.jpg,0.33939393939393936,2
A2.jpg,W1.jpg,0.34863013698630135,2
B1.jpg,H1.jpg,0.11963357943669675,2
B1.jpg,J1.jpg,0.0971443141254462,2
B1.jpg,tangram-74.jpg,0.19919137466307277,2
B1.jpg,W1.jpg,0.10881364693719307,2
C1.jpg,A2.jpg,0,2
C1.jpg,B1.jpg,0.07720953326713009,2
C1.jpg,E1.jpg,0.18440122044241036,2
C1.jpg,H1.jpg,0.2330282227307399,2
C1.jpg,J1.jpg,0.35953058321479375,2
C1.jpg,K1.jpg,0.3117543859649123,2
C1.jpg,N1.jpg,0.08428680396643784,2
C1.jpg,T1.jpg,0.1638755980861244,2
C1.jpg,tangram-103.jpg,0,2
C1.jpg,tangram-106.jpg,0.08233082706766917,2
C1.jpg,tangram-119.jpg,0.0923141186299081,2
C1.jpg,tangram-120.jpg,0.0904183535762483,2
C1.jpg,tangram-142.jpg,0.08741888968997837,2
C1.jpg,tangram-155.jpg,0.2225734791524265,2
C1.jpg,tangram-164.jpg,0.16555629580279813,2
C1.jpg,tangram-168.jpg,0.10566188197767146,2
C1.jpg,tangram-171.jpg,0.08178534571723427,2
C1.jpg,tangram-48.jpg,0.06589068825910932,2
C1.jpg,tangram-6.jpg,0.20007209805335255,2
C1.jpg,tangram-67.jpg,0.10378057820607858,2
C1.jpg,tangram-71.jpg,0.11950252343186733,2
C1.jpg,tangram-74.jpg,0.20018796992481203,2
C1.jpg,tangram-8.jpg,0.22248803827751196,2
C1.jpg,tangram-81.jpg,0.07826384142173616,2
C1.jpg,tangram-87.jpg,0.3379824561403509,2
C1.jpg,tangram-90.jpg,0.07246963562753037,2
C1.jpg,tangram-99.jpg,0.05921052631578947,2
C1.jpg,V1.jpg,0.04445773524720893,2
C1.jpg,W1.jpg,0.06056236481614996,2
C2.jpg,A1.jpg,0.28756674294431733,2
C2.jpg,A2.jpg,0.08973684210526317,2
C2.jpg,B1.jpg,0.4970208540218471,2
C2.jpg,C1.jpg,0.14473684210526316,2
C2.jpg,D1.jpg,0.01324561403508772,2
C2.jpg,E1.jpg,0.10202135774218155,2
C2.jpg,F1.jpg,0.014775668679896463,2
C2.jpg,G1.jpg,0.2709815078236131,2
C2.jpg,H1.jpg,0.42191075514874143,2
C2.jpg,I1.jpg,0.331656346749226,2
C2.jpg,J1.jpg,0.0860597439544808,2
C2.jpg,K1.jpg,0.34324561403508774,2
C2.jpg,L1.jpg,0.1211160431198478,2
C2.jpg,M1.jpg,0.30838815789473684,2
C2.jpg,N1.jpg,0.1013539282990084,2
C2.jpg,O1.jpg,0.10202135774218155,2
C2.jpg,P1.jpg,0.3962280701754386,2
C2.jpg,R1.jpg,0.09410755148741419,2
C2.jpg,T1.jpg,0.2974481658692185,2
C2.jpg,tangram-103.jpg,0.041475972540045765,2
C2.jpg,tangram-106.jpg,0.25169172932330824,2
C2.jpg,tangram-108.jpg,0.03255297334244703,2
C2.jpg,tangram-111.jpg,0.053157894736842105,2
C2.jpg,tangram-114.jpg,0.1381578947368421,2
C2.jpg,tangram-119.jpg,0.11862990810359231,2
C2.jpg,tangram-120.jpg,0.3723009446693657,2
C2.jpg,tangram-126.jpg,0.2841394025604552,2
C2.jpg,tangram-140.jpg,0.14376218323586742,2
C2.jpg,tangram-142.jpg,0.33931146359048303,2
C2.jpg,tangram-143.jpg,0.016382868937048503,2
C2.jpg,tangram-146.jpg,0.11509194673430564,2
C2.jpg,tangram-150.jpg,0.07588739290085679,2
C2.jpg,tangram-155.jpg,0.288961038961039,2
C2.jpg,tangram-164.jpg,0.03847435043304463,2
C2.jpg,tangram-168.jpg,0.10267145135566189,2
C2.jpg,tangram-171.jpg,0.4002837977296182,2
C2.jpg,tangram-178.jpg,0.03435672514619883,2
C2.jpg,tangram-179.jpg,0.21936090225563912,2
C2.jpg,tangram-183.jpg,0.08752860411899313,2
C2.jpg,tangram-187.jpg,0.07459514170040485,2
C2.jpg,tangram-192.jpg,0.2559041835357625,2
C2.jpg,tangram-30.jpg,0.2909356725146199,2
C2.jpg,tangram-32.jpg,0.12792397660818713,2
C2.jpg,tangram-4.jpg,0.18494152046783627,2
C2.jpg,tangram-44.jpg,0.3331646423751687,2
C2.jpg,tangram-48.jpg,0.10313765182186235,2
C2.jpg,tangram-53.jpg,0.11132946001367054,2
C2.jpg,tangram-55.jpg,0.026144907723855092,2
C2.jpg,tangram-6.jpg,0.43303893294881035,2
C2.jpg,tangram-64.jpg,0.20529920692141312,2
C2.jpg,tangram-67.jpg,0.07987398072646404,2
C2.jpg,tangram-71.jpg,0.3790555155010815,2
C2.jpg,tangram-74.jpg,0.3845864661654135,2
C2.jpg,tangram-8.jpg,0.0839712918660287,2
C2.jpg,tangram-81.jpg,0.11790840738209159,2
C2.jpg,tangram-87.jpg,0.27035087719298245,2
C2.jpg,tangram-9.jpg,0.1902734778121775,2
C2.jpg,tangram-90.jpg,0.11082995951417005,2
C2.jpg,tangram-96.jpg,0.3062865497076024,2
C2.jpg,tangram-99.jpg,0.10526315789473684,2
C2.jpg,V1.jpg,0.021730462519936204,2
C2.jpg,W1.jpg,0.10661499639509733,2
C2.jpg,Y1.jpg,0.34943609022556393,2
D1.jpg,A2.jpg,0.05,2
D1.jpg,B1.jpg,0.01610062893081761,2
D1.jpg,C1.jpg,0.0863157894736842,2
D1.jpg,E1.jpg,0.20927536231884059,2
D1.jpg,F1.jpg,0.05278688524590164,2
D1.jpg,H1.jpg,0.07072463768115941,2
D1.jpg,I1.jpg,0.06588235294117648,2
D1.jpg,J1.jpg,0.16792792792792793,2
D1.jpg,K1.jpg,0.11333333333333334,2
D1.jpg,N1.jpg,0.021159420289855072,2
D1.jpg,O1.jpg,0.035072463768115944,2
D1.jpg,T1.jpg,0.07303030303030303,2
D1.jpg,tangram-103.jpg,0.01391304347826087,2
D1.jpg,tangram-106.jpg,0.03428571428571429,2
D1.jpg,tangram-108.jpg,0.07194805194805196,2
D1.jpg,tangram-119.jpg,0.11809523809523809,2
D1.jpg,tangram-120.jpg,0.038974358974358976,2
D1.jpg,tangram-142.jpg,0.054246575342465755,2
D1.jpg,tangram-146.jpg,0.012690763052208835,2
D1.jpg,tangram-155.jpg,0.10424242424242425,2
D1.jpg,tangram-164.jpg,0.13561181434599157,2
D1.jpg,tangram-168.jpg,0.056969696969696976,2
D1.jpg,tangram-171.jpg,0.03607843137254902,2
D1.jpg,tangram-178.jpg,0.0662962962962963,2
D1.jpg,tangram-187.jpg,0.03538461538461539,2
D1.jpg,tangram-30.jpg,0.06111111111111111,2
D1.jpg,tangram-4.jpg,0.21083333333333332,2
D1.jpg,tangram-44.jpg,0.04564102564102564,2
D1.jpg,tangram-48.jpg,0,2
D1.jpg,tangram-53.jpg,0.0916017316017316,2
D1.jpg,tangram-6.jpg,0.088493150684931507,2
D1.jpg,tangram-64.jpg,0.02036529680365297,2
D1.jpg,tangram-67.jpg,0.013708920187793428,2
D1.jpg,tangram-71.jpg,0.013515981735159818,2
D1.jpg,tangram-74.jpg,0.0419047619047619,2
D1.jpg,tangram-8.jpg,0.1527272727272727,2
D1.jpg,tangram-81.jpg,0.02632034632034632,2
D1.jpg,tangram-87.jpg,0.1,2
D1.jpg,tangram-90.jpg,0.050769230769230775,2
D1.jpg,tangram-96.jpg,0.055,2
D1.jpg,tangram-99.jpg,0.019824561403508772,2
D1.jpg,V1.jpg,0.042727272727272725,2
D1.jpg,W1.jpg,0.013515981735159818,2
D1.jpg,Y1.jpg,0.1019047619047619,2
E1.jpg,B1.jpg,0.18280010937927263,2
E1.jpg,H1.jpg,0.08695652173913043,2
E1.jpg,J1.jpg,0.3675088131609871,2
E1.jpg,tangram-120.jpg,0.07469342251950947,2
E1.jpg,tangram-142.jpg,0.09142346634901727,2
E1.jpg,tangram-71.jpg,0.20815961882072662,2
E1.jpg,tangram-74.jpg,0.08633540372670807,2
E1.jpg,W1.jpg,0.3334325987691086,2
F1.jpg,A2.jpg,0.41032786885245903,2
F1.jpg,B1.jpg,0.22796164553046705,2
F1.jpg,C1.jpg,0.09846850733390855,2
F1.jpg,E1.jpg,0.3904727963886909,2
F1.jpg,H1.jpg,0.10715134236160609,2
F1.jpg,J1.jpg,0.24357554275587062,2
F1.jpg,K1.jpg,0.04459016393442623,2
F1.jpg,N1.jpg,0.5117605131860299,2
F1.jpg,O1.jpg,0.5367070563079116,2
F1.jpg,T1.jpg,0.4107054148037754,2
F1.jpg,tangram-103.jpg,0.25588025659301494,2
F1.jpg,tangram-106.jpg,0.31370023419203746,2
F1.jpg,tangram-108.jpg,0.37311049606131574,2
F1.jpg,tangram-119.jpg,0.4202446005724694,2
F1.jpg,tangram-120.jpg,0.13892391761244222,2
F1.jpg,tangram-142.jpg,0.12452279362227711,2
F1.jpg,tangram-146.jpg,0.40371321350977685,2
F1.jpg,tangram-155.jpg,0.09463487332339791,2
F1.jpg,tangram-164.jpg,0.1865532268105416,2
F1.jpg,tangram-168.jpg,0.3387978142076503,2
F1.jpg,tangram-171.jpg,0.20106075216972036,2
F1.jpg,tangram-178.jpg,0.2679113539769277,2
F1.jpg,tangram-187.jpg,0.2485498108448928,2
F1.jpg,tangram-30.jpg,0.43283242258652094,2
F1.jpg,tangram-4.jpg,0.15960837887067397,2
F1.jpg,tangram-48.jpg,0.2403530895334174,2
F1.jpg,tangram-53.jpg,0.2364275069193102,2
F1.jpg,tangram-6.jpg,0.05198742420839883,2
F1.jpg,tangram-64.jpg,0.3064226364248821,2
F1.jpg,tangram-67.jpg,0.5781574694066036,2
F1.jpg,tangram-71.jpg,0.10666966090276218,2
F1.jpg,tangram-74.jpg,0.1430913348946136,2
F1.jpg,tangram-8.jpg,0.103725782414307,2
F1.jpg,tangram-81.jpg,0.46976793698105174,2
F1.jpg,tangram-87.jpg,0.09431693989071038,2
F1.jpg,tangram-90.jpg,0.49205548549810846,2
F1.jpg,tangram-96.jpg,0.29212204007285975,2
F1.jpg,tangram-99.jpg,0.4335634167385677,2
F1.jpg,V1.jpg,0.4239940387481371,2
F1.jpg,W1.jpg,0.45149337525263866,2
G1.jpg,A1.jpg,0.06325891108499804,2
G1.jpg,A2.jpg,0.026756756756756758,2
G1.jpg,B1.jpg,0.20359510453850077,2
G1.jpg,C1.jpg,0.408072546230441,2
G1.jpg,D1.jpg,0.0872972972972973,2
G1.jpg,E1.jpg,0.08401880141010576,2
G1.jpg,F1.jpg,0.21809924678777137,2
G1.jpg,H1.jpg,0.40746180963572265,2
G1.jpg,I1.jpg,0.2246952835188129,2
G1.jpg,J1.jpg,0.22972972972972974,2
G1.jpg,K1.jpg,0.06702702702702704,2
G1.jpg,N1.jpg,0.021249510379945165,2
G1.jpg,O1.jpg,0,2
G1.jpg,R1.jpg,0.014003133568350961,2
G1.jpg,T1.jpg,0.13656838656838657,2
G1.jpg,tangram-103.jpg,0.014003133568350961,2
G1.jpg,tangram-106.jpg,0.020656370656370656,2
G1.jpg,tangram-108.jpg,0.08546858546858548,2
G1.jpg,tangram-119.jpg,0.06670956670956671,2
G1.jpg,tangram-120.jpg,0.3366250866250866,2
G1.jpg,tangram-142.jpg,0.29202147352832286,2
G1.jpg,tangram-143.jpg,0.4024907260201378,2
G1.jpg,tangram-146.jpg,0.025561706284597852,2
G1.jpg,tangram-155.jpg,0.36819936819936816,2
G1.jpg,tangram-164.jpg,0.40651727677044136,2
G1.jpg,tangram-168.jpg,0.029484029484029485,2
G1.jpg,tangram-171.jpg,0.08889772125066243,2
G1.jpg,tangram-178.jpg,0.05055055055055055,2
G1.jpg,tangram-183.jpg,0.20515080297688992,2
G1.jpg,tangram-187.jpg,0.191995841995842,2
G1.jpg,tangram-192.jpg,0.19455994455994455,2
G1.jpg,tangram-30.jpg,0.07526276276276277,2
G1.jpg,tangram-32.jpg,0.03453453453453453,2
G1.jpg,tangram-4.jpg,0.26539039039039036,2
G1.jpg,tangram-44.jpg,0.09788634788634788,2
G1.jpg,tangram-48.jpg,0,2
G1.jpg,tangram-53.jpg,0.026237276237276237,2
G1.jpg,tangram-6.jpg,0.1906701221769715,2
G1.jpg,tangram-64.jpg,0.17650870048130324,2
G1.jpg,tangram-67.jpg,0.013799010277883519,2
G1.jpg,tangram-71.jpg,0.12948907811921512,2
G1.jpg,tangram-74.jpg,0.37335907335907337,2
G1.jpg,tangram-8.jpg,0.015847665847665848,2
G1.jpg,tangram-81.jpg,0.03975078975078975,2
G1.jpg,tangram-87.jpg,0.5239639639639639,2
G1.jpg,tangram-9.jpg,0.033121356650768416,2
G1.jpg,tangram-90.jpg,0.044282744282744285,2
G1.jpg,tangram-96.jpg,0.06869369369369369,2
G1.jpg,tangram-99.jpg,0.03325035561877667,2
G1.jpg,V1.jpg,0.050573300573300575,2
G1.jpg,W1.jpg,0.013606071825249907,2
G1.jpg,Y1.jpg,0.35714285714285715,2
H1.jpg,J1.jpg,0.29935370152761454,2
H1.jpg,tangram-74.jpg,0.2662525879917184,2
H1.jpg,W1.jpg,0.09906690490371253,2
I1.jpg,A2.jpg,0.10901960784313725,2
I1.jpg,B1.jpg,0.12486126526082131,2
I1.jpg,C1.jpg,0.20678534571723425,2
I1.jpg,E1.jpg,0.06564364876385337,2
I1.jpg,F1.jpg,0.04580520732883317,2
I1.jpg,H1.jpg,0.5524296675191815,2
I1.jpg,J1.jpg,0.26020137784843667,2
I1.jpg,K1.jpg,0.5670588235294118,2
I1.jpg,N1.jpg,0.05115089514066496,2
I1.jpg,O1.jpg,0.08013640238704178,2
I1.jpg,T1.jpg,0.2976827094474153,2
I1.jpg,tangram-103.jpg,0.04390451832907076,2
I1.jpg,tangram-106.jpg,0.09187675070028012,2
I1.jpg,tangram-108.jpg,0.061879297173414824,2
I1.jpg,tangram-119.jpg,0.08870214752567693,2
I1.jpg,tangram-120.jpg,0.1677978883861237,2
I1.jpg,tangram-142.jpg,0.21447757185065808,2
I1.jpg,tangram-146.jpg,0.17339948027403734,2
I1.jpg,tangram-155.jpg,0.2245989304812834,2
I1.jpg,tangram-164.jpg,0.16865227103499628,2
I1.jpg,tangram-168.jpg,0.059714795008912656,2
I1.jpg,tangram-171.jpg,0.19607843137254902,2
I1.jpg,tangram-178.jpg,0.10403050108932461,2
I1.jpg,tangram-187.jpg,0.04268476621417798,2
I1.jpg,tangram-30.jpg,0.07679738562091504,2
I1.jpg,tangram-4.jpg,0.14215686274509803,2
I1.jpg,tangram-48.jpg,0.04268476621417798,2
I1.jpg,tangram-53.jpg,0.07817672523554876,2
I1.jpg,tangram-6.jpg,0.3643567015847435,2
I1.jpg,tangram-64.jpg,0.03720118184260005,2
I1.jpg,tangram-67.jpg,0.043496271748135876,2
I1.jpg,tangram-71.jpg,0.11751275852806875,2
I1.jpg,tangram-74.jpg,0.18291316526610646,2
I1.jpg,tangram-8.jpg,0.055971479500891264,2
I1.jpg,tangram-81.jpg,0.08798064680417622,2
I1.jpg,tangram-87.jpg,0.19529411764705884,2
I1.jpg,tangram-90.jpg,0.07767722473604827,2
I1.jpg,tangram-96.jpg,0.054330065359477125,2
I1.jpg,tangram-99.jpg,0.09171826625386997,2
I1.jpg,V1.jpg,0.05213903743315508,2
I1.jpg,W1.jpg,0.1087832393231265,2
I1.jpg,Y1.jpg,0.16330532212885154,2
J1.jpg,tangram-74.jpg,0.13706563706563707,2
K1.jpg,B1.jpg,0.2582389937106918,2
K1.jpg,E1.jpg,0.12753623188405797,2
K1.jpg,H1.jpg,0.25275362318840583,2
K1.jpg,J1.jpg,0.20747747747747747,2
K1.jpg,N1.jpg,0.10289855072463769,2
K1.jpg,tangram-120.jpg,0.1441025641025641,2
K1.jpg,tangram-142.jpg,0.13570776255707762,2
K1.jpg,tangram-71.jpg,0.20904109589041098,2
K1.jpg,tangram-74.jpg,0.19428571428571428,2
K1.jpg,W1.jpg,0.07424657534246576,2
L1.jpg,A1.jpg,0.4343460799720622,2
L1.jpg,A2.jpg,0.2986746987951807,2
L1.jpg,B1.jpg,0.20459195271652647,2
L1.jpg,C1.jpg,0.15670577045022194,2
L1.jpg,D1.jpg,0.10755020080321286,2
L1.jpg,E1.jpg,0.43076654443862405,2
L1.jpg,F1.jpg,0.3757653565079992,2
L1.jpg,G1.jpg,0.11266688375122111,2
L1.jpg,H1.jpg,0.10013968919154881,2
L1.jpg,I1.jpg,0.11528466808410112,2
L1.jpg,J1.jpg,0.3038098339303159,2
L1.jpg,K1.jpg,0.2217670682730924,2
L1.jpg,N1.jpg,0.5575344857691636,2
L1.jpg,O1.jpg,0.5417321459752051,2
L1.jpg,R1.jpg,0.4718002444560852,2
L1.jpg,T1.jpg,0.31708652792990144,2
L1.jpg,tangram-103.jpg,0.16535708049589662,2
L1.jpg,tangram-106.jpg,0.26936316695352835,2
L1.jpg,tangram-108.jpg,0.0820685338757628,2
L1.jpg,tangram-119.jpg,0.4571619812583668,2
L1.jpg,tangram-120.jpg,0.0369168983626815,2
L1.jpg,tangram-142.jpg,0.07724046872421192,2
L1.jpg,tangram-143.jpg,0.015828017954169618,2
L1.jpg,tangram-146.jpg,0.3132530120481928,2
L1.jpg,tangram-155.jpg,0.10569550930996714,2
L1.jpg,tangram-164.jpg,0.25522342534695747,2
L1.jpg,tangram-168.jpg,0.4715224534501643,2
L1.jpg,tangram-171.jpg,0.16583982990786678,2
L1.jpg,tangram-178.jpg,0.3562025881302989,2
L1.jpg,tangram-183.jpg,0.34756416972236776,2
L1.jpg,tangram-187.jpg,0.5202038924930491,2
L1.jpg,tangram-192.jpg,0.36700648748841525,2
L1.jpg,tangram-30.jpg,0.47197121820615795,2
L1.jpg,tangram-32.jpg,0.6294065149486836,2
