"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"10355.299999952316","rectangle table","diningtable.jpg","wardrobe.jpg","{""Q0"":""rectangle table""}","far","familiar","trial","paired","survey-text","19","235895","0.0-19.0-0.0","6","7",""
"9072.5","rainbow jellybeans","jellybeans.jpg","pretzels.jpg","{""Q0"":""rainbow jellybeans""}","far","familiar","trial","paired","survey-text","20","245478","0.0-19.0-0.1","6","7",""
"13995.199999988079","black-ish tan dog","germanshepherd.jpg","cow.jpg","{""Q0"":""black-ish tan dog""}","far","familiar","trial","paired","survey-text","21","259981","0.0-19.0-0.2","6","7",""
"11250","orange-yellow goldfish","goldfish.jpg","iguana.jpg","{""Q0"":""orange-yellow goldfish""}","far","familiar","trial","paired","survey-text","22","271739","0.0-19.0-0.3","6","7",""
"5975.199999988079","blue shirt","poloshirt.jpg","dress.jpg","{""Q0"":""blue shirt""}","far","familiar","trial","paired","survey-text","23","278225","0.0-19.0-0.4","6","7",""
"5541.700000047684","brown bear","grizzlybear.jpg","lion.jpg","{""Q0"":""brown bear""}","far","familiar","trial","paired","survey-text","24","284275","0.0-19.0-0.5","6","7",""
"8085","blue car","sedan.jpg","firetruck.jpg","{""Q0"":""blue car""}","far","familiar","trial","paired","survey-text","25","292868","0.0-19.0-0.6","6","7",""
"7148.399999976158","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","26","300523","0.0-19.0-0.7","6","7",""
"8116.5","person walking","tangram-48.jpg","D1.jpg","{""Q0"":""person walking""}","far","tangram","trial","paired","survey-text","28","321810","0.0-21.0-0.0","6","7",""
"5550.600000023842","person running","tangram-55.jpg","tangram-143.jpg","{""Q0"":""person running""}","far","tangram","trial","paired","survey-text","29","327867","0.0-21.0-0.1","6","7",""
"10886.5","person standing with its arms sticking out","H1.jpg","tangram-8.jpg","{""Q0"":""person standing with its arms sticking out""}","far","tangram","trial","paired","survey-text","30","339260","0.0-21.0-0.2","6","7",""
"6627.899999976158","walking person","B1.jpg","tangram-4.jpg","{""Q0"":""walking person""}","far","tangram","trial","paired","survey-text","31","346395","0.0-21.0-0.3","6","7",""
"5355.800000011921","running person","tangram-67.jpg","G1.jpg","{""Q0"":""running person""}","far","tangram","trial","paired","survey-text","32","352255","0.0-21.0-0.4","6","7",""
"12113.699999988079","person sitting with its leg kicked up","tangram-164.jpg","tangram-64.jpg","{""Q0"":""person sitting with its leg kicked up""}","far","tangram","trial","paired","survey-text","33","364873","0.0-21.0-0.5","6","7",""
"6751.799999952316","person running","tangram-90.jpg","tangram-120.jpg","{""Q0"":""person running""}","far","tangram","trial","paired","survey-text","34","372128","0.0-21.0-0.6","6","7",""
"12590.599999964237","person stretching its arms back","A2.jpg","C1.jpg","{""Q0"":""person stretching its arms back""}","far","tangram","trial","paired","survey-text","35","385226","0.0-21.0-0.7","6","7",""
"7200.300000011921","goldfish","goldfish.jpg","swordfish.jpg","{""Q0"":""goldfish""}","close","familiar","trial","paired","survey-text","37","404224","0.0-23.0-0.0","6","7",""
"14529.800000011921","a table without seats attached to it","diningtable.jpg","picnictable.jpg","{""Q0"":""a table without seats attached to it""}","close","familiar","trial","paired","survey-text","38","419260","0.0-23.0-0.1","6","7",""
"7418.5","rainbow jellybeans","jellybeans.jpg","gummybears.jpg","{""Q0"":""rainbow jellybeans""}","close","familiar","trial","paired","survey-text","39","427187","0.0-23.0-0.2","6","7",""
"13276.800000011921","small bird more likely to eat seeds and berries","sparrow.jpg","eagle.jpg","{""Q0"":""small bird more likely to eat seeds and berries""}","close","familiar","trial","paired","survey-text","40","440973","0.0-23.0-0.3","6","7",""
"6015.600000023842","blue car","sedan.jpg","sportscar.jpg","{""Q0"":""blue car""}","close","familiar","trial","paired","survey-text","41","447495","0.0-23.0-0.4","6","7",""
"10685.300000011921","dog with black back","germanshepherd.jpg","pug.jpg","{""Q0"":""dog with black back""}","close","familiar","trial","paired","survey-text","42","458688","0.0-23.0-0.5","6","7",""
"5364.399999976158","brown bear","grizzlybear.jpg","polarbear.jpg","{""Q0"":""brown bear""}","close","familiar","trial","paired","survey-text","43","464561","0.0-23.0-0.6","6","7",""
"11640","solid blue short sleeved shirt","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""solid blue short sleeved shirt""}","close","familiar","trial","paired","survey-text","44","476710","0.0-23.0-0.7","6","7",""
"5985.099999964237","person walking","B1.jpg","P1.jpg","{""Q0"":""person walking""}","close","tangram","trial","paired","survey-text","46","493803","0.0-25.0-0.0","6","7",""
"9369.300000011921","person sitting with its leg kicked up","tangram-164.jpg","tangram-183.jpg","{""Q0"":""person sitting with its leg kicked up""}","close","tangram","trial","paired","survey-text","47","503679","0.0-25.0-0.1","6","7",""
"11672.5","person running with its arms sticking out","tangram-90.jpg","tangram-81.jpg","{""Q0"":""person running with its arms sticking out""}","close","tangram","trial","paired","survey-text","48","515857","0.0-25.0-0.2","6","7",""
