"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"5652.5","blue car","sedan.jpg","sportscar.jpg","{""Q0"":""blue car""}","close","familiar","trial","paired","survey-text","19","218809","0.0-19.0-0.0","22","6",""
"5240.599999904633","fish","goldfish.jpg","swordfish.jpg","{""Q0"":""fish""}","close","familiar","trial","paired","survey-text","20","224570","0.0-19.0-0.1","22","6",""
"4922.5","jelly beans","jellybeans.jpg","gummybears.jpg","{""Q0"":""jelly beans""}","close","familiar","trial","paired","survey-text","21","230002","0.0-19.0-0.2","22","6",""
"21174.400000095367","stretching dog","germanshepherd.jpg","pug.jpg","{""Q0"":""stretching dog""}","close","familiar","trial","paired","survey-text","22","251692","0.0-19.0-0.3","22","6",""
"6162.099999904633","bear","grizzlybear.jpg","polarbear.jpg","{""Q0"":""bear""}","close","familiar","trial","paired","survey-text","23","258362","0.0-19.0-0.4","22","6",""
"3968.9000000953674","bird","sparrow.jpg","eagle.jpg","{""Q0"":""bird""}","close","familiar","trial","paired","survey-text","24","262847","0.0-19.0-0.5","22","6",""
"5566.39999961853","blue shirt","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""blue shirt""}","close","familiar","trial","paired","survey-text","25","268937","0.0-19.0-0.6","22","6",""
"8370","table with no seats","diningtable.jpg","picnictable.jpg","{""Q0"":""table with no seats""}","close","familiar","trial","paired","survey-text","26","277811","0.0-19.0-0.7","22","6",""
"8122.700000286102","person running","tangram-55.jpg","tangram-143.jpg","{""Q0"":""person running""}","far","tangram","trial","paired","survey-text","28","294731","0.0-21.0-0.0","22","6",""
"6555.199999809265","person walking","A2.jpg","C1.jpg","{""Q0"":""person walking""}","far","tangram","trial","paired","survey-text","29","301797","0.0-21.0-0.1","22","6",""
"11219.400000095367","person running really fast","tangram-67.jpg","G1.jpg","{""Q0"":""person running really fast""}","far","tangram","trial","paired","survey-text","30","313541","0.0-21.0-0.2","22","6",""
"7276.199999809265","person kicking","tangram-48.jpg","D1.jpg","{""Q0"":""person kicking""}","far","tangram","trial","paired","survey-text","31","321347","0.0-21.0-0.3","22","6",""
"7547.60000038147","person stretching","tangram-90.jpg","tangram-120.jpg","{""Q0"":""person stretching""}","far","tangram","trial","paired","survey-text","32","329404","0.0-21.0-0.4","22","6",""
"7086","person resting","H1.jpg","tangram-8.jpg","{""Q0"":""person resting""}","far","tangram","trial","paired","survey-text","33","336997","0.0-21.0-0.5","22","6",""
"10575.800000190735","person looking sad walking","B1.jpg","tangram-4.jpg","{""Q0"":""person looking sad walking""}","far","tangram","trial","paired","survey-text","34","348098","0.0-21.0-0.6","22","6",""
"6609.300000190735","person sitting","tangram-164.jpg","tangram-64.jpg","{""Q0"":""person sitting""}","far","tangram","trial","paired","survey-text","35","355221","0.0-21.0-0.7","22","6",""
"4106.300000190735","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","37","367266","0.0-23.0-0.0","22","6",""
"4452.299999713898","bear","grizzlybear.jpg","lion.jpg","{""Q0"":""bear""}","far","familiar","trial","paired","survey-text","38","372227","0.0-23.0-0.1","22","6",""
"4400.400000095367","blue shirt","poloshirt.jpg","dress.jpg","{""Q0"":""blue shirt""}","far","familiar","trial","paired","survey-text","39","377142","0.0-23.0-0.2","22","6",""
"5078.60000038147","stretching dog","germanshepherd.jpg","cow.jpg","{""Q0"":""stretching dog""}","far","familiar","trial","paired","survey-text","40","382752","0.0-23.0-0.3","22","6",""
"4836.599999904633","jelly beans","jellybeans.jpg","pretzels.jpg","{""Q0"":""jelly beans""}","far","familiar","trial","paired","survey-text","41","388099","0.0-23.0-0.4","22","6",""
"2953.4000000953674","fish","goldfish.jpg","iguana.jpg","{""Q0"":""fish""}","far","familiar","trial","paired","survey-text","42","391571","0.0-23.0-0.5","22","6",""
"3965.699999809265","blue car","sedan.jpg","firetruck.jpg","{""Q0"":""blue car""}","far","familiar","trial","paired","survey-text","43","396060","0.0-23.0-0.6","22","6",""
"3665.0999999046326","table","diningtable.jpg","wardrobe.jpg","{""Q0"":""table""}","far","familiar","trial","paired","survey-text","44","400244","0.0-23.0-0.7","22","6",""
"11614.400000095367","person running","A2.jpg","tangram-99.jpg","{""Q0"":""person running""}","close","tangram","trial","paired","survey-text","46","420655","0.0-25.0-0.0","22","6",""
"6825.89999961853","person running really fast","tangram-90.jpg","tangram-81.jpg","{""Q0"":""person running really fast""}","close","tangram","trial","paired","survey-text","47","427996","0.0-25.0-0.1","22","6",""
"5484.5","person kicking","tangram-48.jpg","tangram-187.jpg","{""Q0"":""person kicking""}","close","tangram","trial","paired","survey-text","48","433989","0.0-25.0-0.2","22","6",""
"8346.099999904633","person running really really fast","tangram-67.jpg","tangram-32.jpg","{""Q0"":""person running really really fast""}","close","tangram","trial","paired","survey-text","49","442855","0.0-25.0-0.3","22","6",""
"7517.5","person sad and walking","B1.jpg","P1.jpg","{""Q0"":""person sad and walking""}","close","tangram","trial","paired","survey-text","50","450889","0.0-25.0-0.4","22","6",""
"5400.300000190735","person sitting","tangram-164.jpg","tangram-183.jpg","{""Q0"":""person sitting""}","close","tangram","trial","paired","survey-text","51","456814","0.0-25.0-0.5","22","6",""
"14310.300000190735","person running with head ahead","tangram-55.jpg","N1.jpg","{""Q0"":""person running with head ahead""}","close","tangram","trial","paired","survey-text","52","471633","0.0-25.0-0.6","22","6",""
"6138.599999904633","person resting","H1.jpg","I1.jpg","{""Q0"":""person resting""}","close","tangram","trial","paired","survey-text","53","478316","0.0-25.0-0.7","22","6",""
"10630.099999904633","dog","husky.jpg","dalmatian.jpg","","check","familiar","check","check","html-button-response-1","55","519017","0.0-27.0-0.0","22","6","1"
"6544.099999904633","bird","parrot.jpg","pigeon.jpg","","check","familiar","check","check","html-button-response-1","56","526065","0.0-27.0-0.1","22","6","0"
"7400.300000190735","polar bear","polarbear.jpg","grizzlybear.jpg","","check","familiar","check","check","html-button-response-1","57","533970","0.0-27.0-0.2","22","6","1"
"6240.299999713898","bear","firetruck.jpg","ambulance.jpg","","check","familiar","check","check","html-button-response-1","58","540720","0.0-27.0-0.3","22","6","0"
"9610.400000095367","cup","apple.jpg","pear.jpg","","check","familiar","check","check","html-button-response-1","59","550843","0.0-27.0-0.4","22","6","0"
"8639.099999904633","table","pug.jpg","rabbit.jpg","","check","familiar","check","check","html-button-response-1","60","559989","0.0-27.0-0.5","22","6","0"
"6564.599999904633","shirt","dressshirt.jpg","campshirt.jpg","","check","familiar","check","check","html-button-response-1","61","567065","0.0-27.0-0.6","22","6","1"
"5865.400000095367","M&Ms","mnms.jpg","gummybears.jpg","","check","familiar","check","check","html-button-response-1","62","573476","0.0-27.0-0.7","22","6","1"
"6467.199999809265","red flower","rose.jpg","daisy.jpg","","check","familiar","check","check","html-button-response-1","63","580468","0.0-27.0-0.8","22","6","1"
