"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"13590.09999999404","fish thats yellow/orange","goldfish.jpg","iguana.jpg","{""Q0"":""fish thats yellow/orange""}","far","familiar","trial","paired","survey-text","19","1031346","0.0-19.0-0.0","50","8",""
"7304.9000000059605","bird ","sparrow.jpg","squirrel.jpg","{""Q0"":""bird ""}","far","familiar","trial","paired","survey-text","20","1039156","0.0-19.0-0.1","50","8",""
"6281.600000023842","blue car ","sedan.jpg","firetruck.jpg","{""Q0"":""blue car ""}","far","familiar","trial","paired","survey-text","21","1045940","0.0-19.0-0.2","50","8",""
"6715.0999999940395","jellybeans ","jellybeans.jpg","pretzels.jpg","{""Q0"":""jellybeans ""}","far","familiar","trial","paired","survey-text","22","1053161","0.0-19.0-0.3","50","8",""
"4182.700000017881","bear","grizzlybear.jpg","lion.jpg","{""Q0"":""bear""}","far","familiar","trial","paired","survey-text","23","1057851","0.0-19.0-0.4","50","8",""
"4700.0999999940395","blue shirt","poloshirt.jpg","dress.jpg","{""Q0"":""blue shirt""}","far","familiar","trial","paired","survey-text","24","1063059","0.0-19.0-0.5","50","8",""
"3711.5","table ","diningtable.jpg","wardrobe.jpg","{""Q0"":""table ""}","far","familiar","trial","paired","survey-text","25","1067276","0.0-19.0-0.6","50","8",""
"4744.299999982119","dog ","germanshepherd.jpg","cow.jpg","{""Q0"":""dog ""}","far","familiar","trial","paired","survey-text","26","1072527","0.0-19.0-0.7","50","8",""
"10308","a lot of shapes put together ","tangram-48.jpg","tangram-187.jpg","{""Q0"":""a lot of shapes put together ""}","close","tangram","trial","paired","survey-text","28","1094946","0.0-21.0-0.0","50","8",""
"7793","shapes put together ","B1.jpg","P1.jpg","{""Q0"":""shapes put together ""}","close","tangram","trial","paired","survey-text","29","1103242","0.0-21.0-0.1","50","8",""
"9429","shapes put together ","tangram-164.jpg","tangram-183.jpg","{""Q0"":""shapes put together ""}","close","tangram","trial","paired","survey-text","30","1113177","0.0-21.0-0.2","50","8",""
"18931.79999998212","shapes put together ","H1.jpg","I1.jpg","{""Q0"":""shapes put together ""}","close","tangram","trial","paired","survey-text","31","1132613","0.0-21.0-0.3","50","8",""
"13822.699999988079","shapes going up and down","tangram-67.jpg","tangram-32.jpg","{""Q0"":""shapes going up and down""}","close","tangram","trial","paired","survey-text","32","1146943","0.0-21.0-0.4","50","8",""
"7525.0999999940395","shapes going left and right","tangram-55.jpg","N1.jpg","{""Q0"":""shapes going left and right""}","close","tangram","trial","paired","survey-text","33","1154973","0.0-21.0-0.5","50","8",""
"12118.700000017881","shapes going left and right ","A2.jpg","tangram-99.jpg","{""Q0"":""shapes going left and right ""}","close","tangram","trial","paired","survey-text","34","1167599","0.0-21.0-0.6","50","8",""
"9691.09999999404","shapes that are dancing","tangram-90.jpg","tangram-81.jpg","{""Q0"":""shapes that are dancing""}","close","tangram","trial","paired","survey-text","35","1177800","0.0-21.0-0.7","50","8",""
"10907.40000000596","fish thats orange and yellow","goldfish.jpg","swordfish.jpg","{""Q0"":""fish thats orange and yellow""}","close","familiar","trial","paired","survey-text","37","1200720","0.0-23.0-0.0","50","8",""
"6129.699999988079","blue car","sedan.jpg","sportscar.jpg","{""Q0"":""blue car""}","close","familiar","trial","paired","survey-text","38","1207355","0.0-23.0-0.1","50","8",""
"12277.199999988079","bird not bald eagle ","sparrow.jpg","eagle.jpg","{""Q0"":""bird not bald eagle ""}","close","familiar","trial","paired","survey-text","39","1220140","0.0-23.0-0.2","50","8",""
"5038.9000000059605","blue shirt ","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""blue shirt ""}","close","familiar","trial","paired","survey-text","40","1225687","0.0-23.0-0.3","50","8",""
