"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"8502.300000011921","jellybeans","jellybeans.jpg","pretzels.jpg","{""Q0"":""jellybeans""}","far","familiar","trial","paired","survey-text","19","65442832","0.0-19.0-0.0","17","5",""
"4418.5","bear","grizzlybear.jpg","lion.jpg","{""Q0"":""bear""}","far","familiar","trial","paired","survey-text","20","65447755","0.0-19.0-0.1","17","5",""
"4954.300000011921","goldfish","goldfish.jpg","iguana.jpg","{""Q0"":""goldfish""}","far","familiar","trial","paired","survey-text","21","65453216","0.0-19.0-0.2","17","5",""
"5193.300000011921","shirt","poloshirt.jpg","dress.jpg","{""Q0"":""shirt""}","far","familiar","trial","paired","survey-text","22","65458912","0.0-19.0-0.3","17","5",""
"4948.099999964237","car","sedan.jpg","firetruck.jpg","{""Q0"":""car""}","far","familiar","trial","paired","survey-text","23","65464365","0.0-19.0-0.4","17","5",""
"5755.399999976158","dog","germanshepherd.jpg","cow.jpg","{""Q0"":""dog""}","far","familiar","trial","paired","survey-text","24","65470624","0.0-19.0-0.5","17","5",""
"5413.600000023842","table","diningtable.jpg","wardrobe.jpg","{""Q0"":""table""}","far","familiar","trial","paired","survey-text","25","65476543","0.0-19.0-0.6","17","5",""
"5967.099999964237","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","26","65483014","0.0-19.0-0.7","17","5",""
"19891.100000023842","person","tangram-164.jpg","tangram-183.jpg","{""Q0"":""person""}","close","tangram","trial","paired","survey-text","28","65516486","0.0-21.0-0.0","17","5",""
"16107.199999988079","person","tangram-67.jpg","tangram-32.jpg","{""Q0"":""person""}","close","tangram","trial","paired","survey-text","29","65533096","0.0-21.0-0.1","17","5",""
"29896","tree","A2.jpg","tangram-99.jpg","{""Q0"":""tree""}","close","tangram","trial","paired","survey-text","30","65563494","0.0-21.0-0.2","17","5",""
"12184.699999988079","person kicking ","tangram-48.jpg","tangram-187.jpg","{""Q0"":""person kicking ""}","close","tangram","trial","paired","survey-text","31","65576185","0.0-21.0-0.3","17","5",""
"9585.900000035763","person walking in the street ","B1.jpg","P1.jpg","{""Q0"":""person walking in the street ""}","close","tangram","trial","paired","survey-text","32","65586275","0.0-21.0-0.4","17","5",""
"8220.5","person sitting ","H1.jpg","I1.jpg","{""Q0"":""person sitting ""}","close","tangram","trial","paired","survey-text","33","65595002","0.0-21.0-0.5","17","5",""
"7172.199999988079","person running","tangram-90.jpg","tangram-81.jpg","{""Q0"":""person running""}","close","tangram","trial","paired","survey-text","34","65602679","0.0-21.0-0.6","17","5",""
"15251.899999976158","person walking","tangram-55.jpg","N1.jpg","{""Q0"":""person walking""}","close","tangram","trial","paired","survey-text","35","65618436","0.0-21.0-0.7","17","5",""
"4532.899999976158","dog","germanshepherd.jpg","pug.jpg","{""Q0"":""dog""}","close","familiar","trial","paired","survey-text","37","65637188","0.0-23.0-0.0","17","5",""
"4054.2999999523163","bird","sparrow.jpg","eagle.jpg","{""Q0"":""bird""}","close","familiar","trial","paired","survey-text","38","65641746","0.0-23.0-0.1","17","5",""
"3680.199999988079","table","diningtable.jpg","picnictable.jpg","{""Q0"":""table""}","close","familiar","trial","paired","survey-text","39","65645932","0.0-23.0-0.2","17","5",""
"4161.5","car","sedan.jpg","sportscar.jpg","{""Q0"":""car""}","close","familiar","trial","paired","survey-text","40","65650598","0.0-23.0-0.3","17","5",""
"8035.900000035763","jellybeans","jellybeans.jpg","gummybears.jpg","{""Q0"":""jellybeans""}","close","familiar","trial","paired","survey-text","41","65659138","0.0-23.0-0.4","17","5",""
"4274.5","shirt","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""shirt""}","close","familiar","trial","paired","survey-text","42","65663915","0.0-23.0-0.5","17","5",""
"3862.2000000476837","bear","grizzlybear.jpg","polarbear.jpg","{""Q0"":""bear""}","close","familiar","trial","paired","survey-text","43","65668283","0.0-23.0-0.6","17","5",""
"8076.800000011921","fish","goldfish.jpg","swordfish.jpg","{""Q0"":""fish""}","close","familiar","trial","paired","survey-text","44","65676865","0.0-23.0-0.7","17","5",""
"19715.599999964237","person sitting ","tangram-164.jpg","tangram-64.jpg","{""Q0"":""person sitting ""}","far","tangram","trial","paired","survey-text","46","65708424","0.0-25.0-0.0","17","5",""
"7841","person running","tangram-67.jpg","G1.jpg","{""Q0"":""person running""}","far","tangram","trial","paired","survey-text","47","65716770","0.0-25.0-0.1","17","5",""
"6430.899999976158","person walking","B1.jpg","tangram-4.jpg","{""Q0"":""person walking""}","far","tangram","trial","paired","survey-text","48","65723708","0.0-25.0-0.2","17","5",""
"9495.599999964237","running away","tangram-55.jpg","tangram-143.jpg","{""Q0"":""running away""}","far","tangram","trial","paired","survey-text","49","65733708","0.0-25.0-0.3","17","5",""
"17290.899999976158","girl","A2.jpg","C1.jpg","{""Q0"":""girl""}","far","tangram","trial","paired","survey-text","50","65751503","0.0-25.0-0.4","17","5",""
"26292.600000023842","person sitting ","H1.jpg","tangram-8.jpg","{""Q0"":""person sitting ""}","far","tangram","trial","paired","survey-text","51","65778301","0.0-25.0-0.5","17","5",""
"10766.800000011921","person walking ","tangram-48.jpg","D1.jpg","{""Q0"":""person walking ""}","far","tangram","trial","paired","survey-text","52","65789574","0.0-25.0-0.6","17","5",""
"14604.599999964237","robot ","tangram-90.jpg","tangram-120.jpg","{""Q0"":""robot ""}","far","tangram","trial","paired","survey-text","53","65804682","0.0-25.0-0.7","17","5",""
"7722.699999988079","bird","parrot.jpg","pigeon.jpg","","check","familiar","check","check","html-button-response-1","55","65858051","0.0-27.0-0.0","17","5","0"
"7185.399999976158","cup","apple.jpg","pear.jpg","","check","familiar","check","check","html-button-response-1","56","65865741","0.0-27.0-0.1","17","5","0"
"7006.200000047684","shirt","dressshirt.jpg","campshirt.jpg","","check","familiar","check","check","html-button-response-1","57","65873248","0.0-27.0-0.2","17","5","0"
"7062.099999964237","table","pug.jpg","rabbit.jpg","","check","familiar","check","check","html-button-response-1","58","65880814","0.0-27.0-0.3","17","5","0"
"6807.699999988079","bear","firetruck.jpg","ambulance.jpg","","check","familiar","check","check","html-button-response-1","59","65888124","0.0-27.0-0.4","17","5","0"
"7410.099999964237","M&Ms","mnms.jpg","gummybears.jpg","","check","familiar","check","check","html-button-response-1","60","65896036","0.0-27.0-0.5","17","5","0"
"6742.5","red flower","rose.jpg","daisy.jpg","","check","familiar","check","check","html-button-response-1","61","65903281","0.0-27.0-0.6","17","5","0"
"8509.699999988079","dog","husky.jpg","dalmatian.jpg","","check","familiar","check","check","html-button-response-1","62","65912293","0.0-27.0-0.7","17","5","0"
"10550.699999988079","polar bear","polarbear.jpg","grizzlybear.jpg","","check","familiar","check","check","html-button-response-1","63","65923345","0.0-27.0-0.8","17","5","0"
