"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"25523.799999952316","table that is white-ish with brown legs","diningtable.jpg","picnictable.jpg","{""Q0"":""table that is white-ish with brown legs""}","close","familiar","trial","paired","survey-text","19","2970676","0.0-19.0-0.0","14","7",""
"11756.100000023842","a chiuaua","germanshepherd.jpg","pug.jpg","{""Q0"":""a chiuaua""}","close","familiar","trial","paired","survey-text","20","2982940","0.0-19.0-0.1","14","7",""
"5672.5","bear","grizzlybear.jpg","polarbear.jpg","{""Q0"":""bear""}","close","familiar","trial","paired","survey-text","21","2989120","0.0-19.0-0.2","14","7",""
"5970.100000023842","jellybeans","jellybeans.jpg","gummybears.jpg","{""Q0"":""jellybeans""}","close","familiar","trial","paired","survey-text","22","2995599","0.0-19.0-0.3","14","7",""
"5909.700000047684","bird","sparrow.jpg","eagle.jpg","{""Q0"":""bird""}","close","familiar","trial","paired","survey-text","23","3002019","0.0-19.0-0.4","14","7",""
"5892.5","blue shirt","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""blue shirt""}","close","familiar","trial","paired","survey-text","24","3008420","0.0-19.0-0.5","14","7",""
"16792.700000047684","blue car ","sedan.jpg","sportscar.jpg","{""Q0"":""blue car ""}","close","familiar","trial","paired","survey-text","25","3025721","0.0-19.0-0.6","14","7",""
"6448","goldfish","goldfish.jpg","swordfish.jpg","{""Q0"":""goldfish""}","close","familiar","trial","paired","survey-text","26","3032677","0.0-19.0-0.7","14","7",""
"12541.5","probably human ","B1.jpg","tangram-4.jpg","{""Q0"":""probably human ""}","far","tangram","trial","paired","survey-text","28","3058749","0.0-21.0-0.0","14","7",""
"11012.200000047684","human leaping ","tangram-67.jpg","G1.jpg","{""Q0"":""human leaping ""}","far","tangram","trial","paired","survey-text","29","3070267","0.0-21.0-0.1","14","7",""
"8100.200000047684","human dancing","tangram-90.jpg","tangram-120.jpg","{""Q0"":""human dancing""}","far","tangram","trial","paired","survey-text","30","3078875","0.0-21.0-0.2","14","7",""
"16670.100000023842","person sitting","H1.jpg","tangram-8.jpg","{""Q0"":""person sitting""}","far","tangram","trial","paired","survey-text","31","3096050","0.0-21.0-0.3","14","7",""
"9964.5","girl with her arm out","A2.jpg","C1.jpg","{""Q0"":""girl with her arm out""}","far","tangram","trial","paired","survey-text","32","3106519","0.0-21.0-0.4","14","7",""
"13156.600000023842","guy balancing on one fit sitting","tangram-164.jpg","tangram-64.jpg","{""Q0"":""guy balancing on one fit sitting""}","far","tangram","trial","paired","survey-text","33","3120182","0.0-21.0-0.5","14","7",""
"28813.800000071526","someone aerobesquing backwards","tangram-48.jpg","D1.jpg","{""Q0"":""someone aerobesquing backwards""}","far","tangram","trial","paired","survey-text","34","3149504","0.0-21.0-0.6","14","7",""
