"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"5290.300000071526","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","19","1522462","0.0-19.0-0.0","24","5",""
"8682","wolf","germanshepherd.jpg","cow.jpg","{""Q0"":""wolf""}","far","familiar","trial","paired","survey-text","20","1531650","0.0-19.0-0.1","24","5",""
"4066.600000023842","fish","goldfish.jpg","iguana.jpg","{""Q0"":""fish""}","far","familiar","trial","paired","survey-text","21","1536222","0.0-19.0-0.2","24","5",""
"5838.800000071526","big table","diningtable.jpg","wardrobe.jpg","{""Q0"":""big table""}","far","familiar","trial","paired","survey-text","22","1542566","0.0-19.0-0.3","24","5",""
"7771.299999952316","full of balls","jellybeans.jpg","pretzels.jpg","{""Q0"":""full of balls""}","far","familiar","trial","paired","survey-text","23","1550841","0.0-19.0-0.4","24","5",""
"5546.199999928474","big bear","grizzlybear.jpg","lion.jpg","{""Q0"":""big bear""}","far","familiar","trial","paired","survey-text","24","1556893","0.0-19.0-0.5","24","5",""
"7180.100000023842","big dad shirt","poloshirt.jpg","dress.jpg","{""Q0"":""big dad shirt""}","far","familiar","trial","paired","survey-text","25","1564577","0.0-19.0-0.6","24","5",""
"3628.5","car","sedan.jpg","firetruck.jpg","{""Q0"":""car""}","far","familiar","trial","paired","survey-text","26","1568711","0.0-19.0-0.7","24","5",""
"14219.299999952316","paper made up of people ","A2.jpg","C1.jpg","{""Q0"":""paper made up of people ""}","far","tangram","trial","paired","survey-text","28","1598086","0.0-21.0-0.0","24","5",""
"10518.800000071526","paper made up into a guy","B1.jpg","tangram-4.jpg","{""Q0"":""paper made up into a guy""}","far","tangram","trial","paired","survey-text","29","1609108","0.0-21.0-0.1","24","5",""
"9878.600000023842","paper made up into a dancing guy","tangram-90.jpg","tangram-120.jpg","{""Q0"":""paper made up into a dancing guy""}","far","tangram","trial","paired","survey-text","30","1619492","0.0-21.0-0.2","24","5",""
"7288","running guy","tangram-67.jpg","G1.jpg","{""Q0"":""running guy""}","far","tangram","trial","paired","survey-text","31","1627283","0.0-21.0-0.3","24","5",""
"9587.700000047684","another running guy","tangram-55.jpg","tangram-143.jpg","{""Q0"":""another running guy""}","far","tangram","trial","paired","survey-text","32","1637377","0.0-21.0-0.4","24","5",""
"9447.299999952316","guy eating food","H1.jpg","tangram-8.jpg","{""Q0"":""guy eating food""}","far","tangram","trial","paired","survey-text","33","1647331","0.0-21.0-0.5","24","5",""
"6907.100000023842","guy kicking","tangram-48.jpg","D1.jpg","{""Q0"":""guy kicking""}","far","tangram","trial","paired","survey-text","34","1654740","0.0-21.0-0.6","24","5",""
"8636.200000047684","another guy kicking","tangram-164.jpg","tangram-64.jpg","{""Q0"":""another guy kicking""}","far","tangram","trial","paired","survey-text","35","1663883","0.0-21.0-0.7","24","5",""
"7359.600000023842","orange fish","goldfish.jpg","swordfish.jpg","{""Q0"":""orange fish""}","close","familiar","trial","paired","survey-text","37","1683654","0.0-23.0-0.0","24","5",""
"5133.399999976158","bird","sparrow.jpg","eagle.jpg","{""Q0"":""bird""}","close","familiar","trial","paired","survey-text","38","1689290","0.0-23.0-0.1","24","5",""
"4893.800000071526","wolf","germanshepherd.jpg","pug.jpg","{""Q0"":""wolf""}","close","familiar","trial","paired","survey-text","39","1694686","0.0-23.0-0.2","24","5",""
"4891.700000047684","shirt","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""shirt""}","close","familiar","trial","paired","survey-text","40","1700083","0.0-23.0-0.3","24","5",""
"4497.800000071526","bear","grizzlybear.jpg","polarbear.jpg","{""Q0"":""bear""}","close","familiar","trial","paired","survey-text","41","1705086","0.0-23.0-0.4","24","5",""
"5581.200000047684","full of balls","jellybeans.jpg","gummybears.jpg","{""Q0"":""full of balls""}","close","familiar","trial","paired","survey-text","42","1711172","0.0-23.0-0.5","24","5",""
"5025.099999904633","car","sedan.jpg","sportscar.jpg","{""Q0"":""car""}","close","familiar","trial","paired","survey-text","43","1716699","0.0-23.0-0.6","24","5",""
"4203","table","diningtable.jpg","picnictable.jpg","{""Q0"":""table""}","close","familiar","trial","paired","survey-text","44","1721406","0.0-23.0-0.7","24","5",""
"7727.5","guy eating","H1.jpg","I1.jpg","{""Q0"":""guy eating""}","close","tangram","trial","paired","survey-text","46","1741757","0.0-25.0-0.0","24","5",""
"5311.700000047684","guy kicking","tangram-164.jpg","tangram-183.jpg","{""Q0"":""guy kicking""}","close","tangram","trial","paired","survey-text","47","1747571","0.0-25.0-0.1","24","5",""
"5113.799999952316","guy running","tangram-55.jpg","N1.jpg","{""Q0"":""guy running""}","close","tangram","trial","paired","survey-text","48","1753192","0.0-25.0-0.2","24","5",""
"5401.400000095367","guy running","tangram-67.jpg","tangram-32.jpg","{""Q0"":""guy running""}","close","tangram","trial","paired","survey-text","49","1759099","0.0-25.0-0.3","24","5",""
"5048.700000047684","guy dancing","tangram-90.jpg","tangram-81.jpg","{""Q0"":""guy dancing""}","close","tangram","trial","paired","survey-text","50","1764651","0.0-25.0-0.4","24","5",""
"5451.800000071526","guy walking","B1.jpg","P1.jpg","{""Q0"":""guy walking""}","close","tangram","trial","paired","survey-text","51","1770609","0.0-25.0-0.5","24","5",""
"15213.399999976158","guy going behind with his hand ","A2.jpg","tangram-99.jpg","{""Q0"":""guy going behind with his hand ""}","close","tangram","trial","paired","survey-text","52","1786327","0.0-25.0-0.6","24","5",""
"6141","guy kicking","tangram-48.jpg","tangram-187.jpg","{""Q0"":""guy kicking""}","close","tangram","trial","paired","survey-text","53","1792975","0.0-25.0-0.7","24","5",""
"8457.300000071526","bear","firetruck.jpg","ambulance.jpg","","check","familiar","check","check","html-button-response-1","55","1844482","0.0-27.0-0.0","24","5","1"
"7471.5","cup","apple.jpg","pear.jpg","","check","familiar","check","check","html-button-response-1","56","1852455","0.0-27.0-0.1","24","5","1"
"7578.700000047684","table","pug.jpg","rabbit.jpg","","check","familiar","check","check","html-button-response-1","57","1860540","0.0-27.0-0.2","24","5","1"
"7391.399999976158","bird","parrot.jpg","pigeon.jpg","","check","familiar","check","check","html-button-response-1","58","1868436","0.0-27.0-0.3","24","5","0"
"7572","M&Ms","mnms.jpg","gummybears.jpg","","check","familiar","check","check","html-button-response-1","59","1876513","0.0-27.0-0.4","24","5","0"
"8929.100000023842","shirt","dressshirt.jpg","campshirt.jpg","","check","familiar","check","check","html-button-response-1","60","1885943","0.0-27.0-0.5","24","5","0"
"7287.799999952316","polar bear","polarbear.jpg","grizzlybear.jpg","","check","familiar","check","check","html-button-response-1","61","1893736","0.0-27.0-0.6","24","5","0"
"7073.799999952316","dog","husky.jpg","dalmatian.jpg","","check","familiar","check","check","html-button-response-1","62","1901313","0.0-27.0-0.7","24","5","0"
"7398.299999952316","red flower","rose.jpg","daisy.jpg","","check","familiar","check","check","html-button-response-1","63","1909217","0.0-27.0-0.8","24","5","0"
