"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"27883.899999976158","wedge pointed long","germanshepherd.jpg","pug.jpg","{""Q0"":""wedge pointed long""}","close","familiar","trial","paired","survey-text","19","614155","0.0-19.0-0.0","33","8",""
"21817.600000023842","sharp brown shocked ","sparrow.jpg","eagle.jpg","{""Q0"":""sharp brown shocked ""}","close","familiar","trial","paired","survey-text","20","636478","0.0-19.0-0.1","33","8",""
"23184.30000001192","gold, fan, not black","goldfish.jpg","swordfish.jpg","{""Q0"":""gold, fan, not black""}","close","familiar","trial","paired","survey-text","21","660167","0.0-19.0-0.2","33","8",""
"20216.69999998808","plain, blue, no flowers","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""plain, blue, no flowers""}","close","familiar","trial","paired","survey-text","22","680888","0.0-19.0-0.3","33","8",""
"8930.699999988079","brown","grizzlybear.jpg","polarbear.jpg","{""Q0"":""brown""}","close","familiar","trial","paired","survey-text","23","690326","0.0-19.0-0.4","33","8",""
"27251.80000001192","flat, square, not sideways","diningtable.jpg","picnictable.jpg","{""Q0"":""flat, square, not sideways""}","close","familiar","trial","paired","survey-text","24","718082","0.0-19.0-0.5","33","8",""
"14274.900000035763","blue, sportsy, turned","sedan.jpg","sportscar.jpg","{""Q0"":""blue, sportsy, turned""}","close","familiar","trial","paired","survey-text","25","732860","0.0-19.0-0.6","33","8",""
"17235.5","ball, yummy ","jellybeans.jpg","gummybears.jpg","{""Q0"":""ball, yummy ""}","close","familiar","trial","paired","survey-text","26","750601","0.0-19.0-0.7","33","8",""
"11415.300000011921","run","tangram-67.jpg","tangram-32.jpg","{""Q0"":""run""}","close","tangram","trial","paired","survey-text","28","775562","0.0-21.0-0.0","33","8",""
"24721.19999998808","diamond arrow things","A2.jpg","tangram-99.jpg","{""Q0"":""diamond arrow things""}","close","tangram","trial","paired","survey-text","29","800790","0.0-21.0-0.1","33","8",""
"8542.099999964237","kick high","tangram-48.jpg","tangram-187.jpg","{""Q0"":""kick high""}","close","tangram","trial","paired","survey-text","30","809838","0.0-21.0-0.2","33","8",""
"4979.600000023842","walk","B1.jpg","P1.jpg","{""Q0"":""walk""}","close","tangram","trial","paired","survey-text","31","815324","0.0-21.0-0.3","33","8",""
"9666.400000035763","free","tangram-90.jpg","tangram-81.jpg","{""Q0"":""free""}","close","tangram","trial","paired","survey-text","32","825496","0.0-21.0-0.4","33","8",""
"6762.5","straight","H1.jpg","I1.jpg","{""Q0"":""straight""}","close","tangram","trial","paired","survey-text","33","832764","0.0-21.0-0.5","33","8",""
"8722.599999964237","not falling","tangram-164.jpg","tangram-183.jpg","{""Q0"":""not falling""}","close","tangram","trial","paired","survey-text","34","841993","0.0-21.0-0.6","33","8",""
"8862.600000023842","jogging","tangram-55.jpg","N1.jpg","{""Q0"":""jogging""}","close","tangram","trial","paired","survey-text","35","851360","0.0-21.0-0.7","33","8",""
"11094.5","gold ","goldfish.jpg","iguana.jpg","{""Q0"":""gold ""}","far","familiar","trial","paired","survey-text","37","874871","0.0-23.0-0.0","33","8",""
"9010.399999976158","dog","germanshepherd.jpg","cow.jpg","{""Q0"":""dog""}","far","familiar","trial","paired","survey-text","38","884384","0.0-23.0-0.1","33","8",""
"3793.199999988079","shirt","poloshirt.jpg","dress.jpg","{""Q0"":""shirt""}","far","familiar","trial","paired","survey-text","39","888684","0.0-23.0-0.2","33","8",""
"3550.899999976158","table ","diningtable.jpg","wardrobe.jpg","{""Q0"":""table ""}","far","familiar","trial","paired","survey-text","40","892739","0.0-23.0-0.3","33","8",""
"3421.899999976158","car","sedan.jpg","firetruck.jpg","{""Q0"":""car""}","far","familiar","trial","paired","survey-text","41","896666","0.0-23.0-0.4","33","8",""
"3406.300000011921","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","42","900578","0.0-23.0-0.5","33","8",""
"11489.5","gumballs","jellybeans.jpg","pretzels.jpg","{""Q0"":""gumballs""}","far","familiar","trial","paired","survey-text","43","912570","0.0-23.0-0.6","33","8",""
"9236.900000035763","not from savannah","grizzlybear.jpg","lion.jpg","{""Q0"":""not from savannah""}","far","familiar","trial","paired","survey-text","44","922312","0.0-23.0-0.7","33","8",""
"9483.800000011921","straight","H1.jpg","tangram-8.jpg","{""Q0"":""straight""}","far","tangram","trial","paired","survey-text","46","945648","0.0-25.0-0.0","33","8",""
"3866.599999964237","kcik","tangram-164.jpg","tangram-64.jpg","{""Q0"":""kcik""}","far","tangram","trial","paired","survey-text","47","950021","0.0-25.0-0.1","33","8",""
"3311.5","run","tangram-67.jpg","G1.jpg","{""Q0"":""run""}","far","tangram","trial","paired","survey-text","48","953835","0.0-25.0-0.2","33","8",""
"3993","walk","B1.jpg","tangram-4.jpg","{""Q0"":""walk""}","far","tangram","trial","paired","survey-text","49","958331","0.0-25.0-0.3","33","8",""
"4344.899999976158","kick","tangram-48.jpg","D1.jpg","{""Q0"":""kick""}","far","tangram","trial","paired","survey-text","50","963179","0.0-25.0-0.4","33","8",""
"8066.199999988079","dress","A2.jpg","C1.jpg","{""Q0"":""dress""}","far","tangram","trial","paired","survey-text","51","971750","0.0-25.0-0.5","33","8",""
"3758","run","tangram-55.jpg","tangram-143.jpg","{""Q0"":""run""}","far","tangram","trial","paired","survey-text","52","976013","0.0-25.0-0.6","33","8",""
"25048.399999976158","free","tangram-90.jpg","tangram-120.jpg","{""Q0"":""free""}","far","tangram","trial","paired","survey-text","53","1001569","0.0-25.0-0.7","33","8",""
"6962.699999988079","bird","parrot.jpg","pigeon.jpg","","check","familiar","check","check","html-button-response-1","55","1050831","0.0-27.0-0.0","33","8","1"
"6476.100000023842","table","pug.jpg","rabbit.jpg","","check","familiar","check","check","html-button-response-1","56","1057810","0.0-27.0-0.1","33","8","1"
"6430","cup","apple.jpg","pear.jpg","","check","familiar","check","check","html-button-response-1","57","1064743","0.0-27.0-0.2","33","8","1"
"6514.200000047684","shirt","dressshirt.jpg","campshirt.jpg","","check","familiar","check","check","html-button-response-1","58","1071760","0.0-27.0-0.3","33","8","1"
"6088.300000011921","M&Ms","mnms.jpg","gummybears.jpg","","check","familiar","check","check","html-button-response-1","59","1078354","0.0-27.0-0.4","33","8","0"
"8197.5","dog","husky.jpg","dalmatian.jpg","","check","familiar","check","check","html-button-response-1","60","1087060","0.0-27.0-0.5","33","8","1"
"6729.800000011921","polar bear","polarbear.jpg","grizzlybear.jpg","","check","familiar","check","check","html-button-response-1","61","1094294","0.0-27.0-0.6","33","8","0"
"7021.199999988079","bear","firetruck.jpg","ambulance.jpg","","check","familiar","check","check","html-button-response-1","62","1101817","0.0-27.0-0.7","33","8","1"
"7291.700000047684","red flower","rose.jpg","daisy.jpg","","check","familiar","check","check","html-button-response-1","63","1109614","0.0-27.0-0.8","33","8","0"
