"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"7482.299999952316","blue car","sedan.jpg","firetruck.jpg","{""Q0"":""blue car""}","far","familiar","trial","paired","survey-text","19","23860636","0.0-19.0-0.0","31","7",""
"10773.600000023842","dog thats kind of black","germanshepherd.jpg","cow.jpg","{""Q0"":""dog thats kind of black""}","far","familiar","trial","paired","survey-text","20","23871912","0.0-19.0-0.1","31","7",""
"6185.5","rectangle table","diningtable.jpg","wardrobe.jpg","{""Q0"":""rectangle table""}","far","familiar","trial","paired","survey-text","21","23878604","0.0-19.0-0.2","31","7",""
"5788.299999952316","jellybeans","jellybeans.jpg","pretzels.jpg","{""Q0"":""jellybeans""}","far","familiar","trial","paired","survey-text","22","23884895","0.0-19.0-0.3","31","7",""
"5460.199999928474","orange fish","goldfish.jpg","iguana.jpg","{""Q0"":""orange fish""}","far","familiar","trial","paired","survey-text","23","23890860","0.0-19.0-0.4","31","7",""
"6047.200000047684","blue tshirt","poloshirt.jpg","dress.jpg","{""Q0"":""blue tshirt""}","far","familiar","trial","paired","survey-text","24","23897413","0.0-19.0-0.5","31","7",""
"5939","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","25","23903855","0.0-19.0-0.6","31","7",""
"6008.099999904633","brown bear","grizzlybear.jpg","lion.jpg","{""Q0"":""brown bear""}","far","familiar","trial","paired","survey-text","26","23910366","0.0-19.0-0.7","31","7",""
"29800.5","black shape with square and diamond on top","A2.jpg","C1.jpg","{""Q0"":""black shape with square and diamond on top""}","far","tangram","trial","paired","survey-text","28","23952355","0.0-21.0-0.0","31","7",""
"29867.899999976158","black figure that looks like its walking","B1.jpg","tangram-4.jpg","{""Q0"":""black figure that looks like its walking""}","far","tangram","trial","paired","survey-text","29","23982725","0.0-21.0-0.1","31","7",""
"16958.200000047684","man sitting on an imaginary chair","tangram-164.jpg","tangram-64.jpg","{""Q0"":""man sitting on an imaginary chair""}","far","tangram","trial","paired","survey-text","30","24000186","0.0-21.0-0.2","31","7",""
"21302.799999952316","triangle-headed mom ","tangram-67.jpg","G1.jpg","{""Q0"":""triangle-headed mom ""}","far","tangram","trial","paired","survey-text","31","24021995","0.0-21.0-0.3","31","7",""
"12140.600000023842","diamond-headed man pointing","H1.jpg","tangram-8.jpg","{""Q0"":""diamond-headed man pointing""}","far","tangram","trial","paired","survey-text","32","24034642","0.0-21.0-0.4","31","7",""
"18459.799999952316","square-headed man dancing","tangram-48.jpg","D1.jpg","{""Q0"":""square-headed man dancing""}","far","tangram","trial","paired","survey-text","33","24053603","0.0-21.0-0.5","31","7",""
"9855.200000047684","square-headed man running","tangram-55.jpg","tangram-143.jpg","{""Q0"":""square-headed man running""}","far","tangram","trial","paired","survey-text","34","24063964","0.0-21.0-0.6","31","7",""
"13918.800000071526","square shaped villain walking","tangram-90.jpg","tangram-120.jpg","{""Q0"":""square shaped villain walking""}","far","tangram","trial","paired","survey-text","35","24078389","0.0-21.0-0.7","31","7",""
"7033.799999952316","bird","sparrow.jpg","eagle.jpg","{""Q0"":""bird""}","close","familiar","trial","paired","survey-text","37","24109656","0.0-23.0-0.0","31","7",""
"4975.5","bear","grizzlybear.jpg","polarbear.jpg","{""Q0"":""bear""}","close","familiar","trial","paired","survey-text","38","24115138","0.0-23.0-0.1","31","7",""
"8553","blue tshirt","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""blue tshirt""}","close","familiar","trial","paired","survey-text","39","24124196","0.0-23.0-0.2","31","7",""
"4168.300000071526","jellybeans","jellybeans.jpg","gummybears.jpg","{""Q0"":""jellybeans""}","close","familiar","trial","paired","survey-text","40","24128870","0.0-23.0-0.3","31","7",""
"3583.2999999523163","blue car","sedan.jpg","sportscar.jpg","{""Q0"":""blue car""}","close","familiar","trial","paired","survey-text","41","24132956","0.0-23.0-0.4","31","7",""
"3991.6999999284744","orange fish","goldfish.jpg","swordfish.jpg","{""Q0"":""orange fish""}","close","familiar","trial","paired","survey-text","42","24137452","0.0-23.0-0.5","31","7",""
"8145","rectangle table","diningtable.jpg","picnictable.jpg","{""Q0"":""rectangle table""}","close","familiar","trial","paired","survey-text","43","24146101","0.0-23.0-0.6","31","7",""
"8812.899999976158","dog thats facing left","germanshepherd.jpg","pug.jpg","{""Q0"":""dog thats facing left""}","close","familiar","trial","paired","survey-text","44","24155419","0.0-23.0-0.7","31","7",""
"11025.900000095367","square-headed man trying to kick something","tangram-48.jpg","tangram-187.jpg","{""Q0"":""square-headed man trying to kick something""}","close","tangram","trial","paired","survey-text","46","24179806","0.0-25.0-0.0","31","7",""
"10141.5","square shaped woman walking","tangram-90.jpg","tangram-81.jpg","{""Q0"":""square shaped woman walking""}","close","tangram","trial","paired","survey-text","47","24190452","0.0-25.0-0.1","31","7",""
"9637.699999928474","diamond shaped man running","tangram-67.jpg","tangram-32.jpg","{""Q0"":""diamond shaped man running""}","close","tangram","trial","paired","survey-text","48","24200593","0.0-25.0-0.2","31","7",""
"15730.599999904633","sqaure-headed man trying to kick something to the right","tangram-164.jpg","tangram-183.jpg","{""Q0"":""sqaure-headed man trying to kick something to the right""}","close","tangram","trial","paired","survey-text","49","24216829","0.0-25.0-0.3","31","7",""
"12114.100000023842","square-headed man running","tangram-55.jpg","N1.jpg","{""Q0"":""square-headed man running""}","close","tangram","trial","paired","survey-text","50","24229447","0.0-25.0-0.4","31","7",""
"16183.799999952316","black figure facing left","A2.jpg","tangram-99.jpg","{""Q0"":""black figure facing left""}","close","tangram","trial","paired","survey-text","51","24246137","0.0-25.0-0.5","31","7",""
"10229.600000023842","sad square-headed man walking","B1.jpg","P1.jpg","{""Q0"":""sad square-headed man walking""}","close","tangram","trial","paired","survey-text","52","24256872","0.0-25.0-0.6","31","7",""
"7862.299999952316","diamond-headed man pointing","H1.jpg","I1.jpg","{""Q0"":""diamond-headed man pointing""}","close","tangram","trial","paired","survey-text","53","24265239","0.0-25.0-0.7","31","7",""
"10772","bear","firetruck.jpg","ambulance.jpg","","check","familiar","check","check","html-button-response-1","55","24317054","0.0-27.0-0.0","31","7","1"
"6465.900000095367","M&Ms","mnms.jpg","gummybears.jpg","","check","familiar","check","check","html-button-response-1","56","24324024","0.0-27.0-0.1","31","7","0"
"6600.600000023842","bird","parrot.jpg","pigeon.jpg","","check","familiar","check","check","html-button-response-1","57","24331130","0.0-27.0-0.2","31","7","1"
"6745.699999928474","table","pug.jpg","rabbit.jpg","","check","familiar","check","check","html-button-response-1","58","24338380","0.0-27.0-0.3","31","7","1"
"7116.299999952316","dog","husky.jpg","dalmatian.jpg","","check","familiar","check","check","html-button-response-1","59","24345998","0.0-27.0-0.4","31","7","1"
"7241.200000047684","red flower","rose.jpg","daisy.jpg","","check","familiar","check","check","html-button-response-1","60","24353742","0.0-27.0-0.5","31","7","0"
"7444.599999904633","shirt","dressshirt.jpg","campshirt.jpg","","check","familiar","check","check","html-button-response-1","61","24361692","0.0-27.0-0.6","31","7","1"
"6903.399999976158","cup","apple.jpg","pear.jpg","","check","familiar","check","check","html-button-response-1","62","24369100","0.0-27.0-0.7","31","7","1"
"6931","polar bear","polarbear.jpg","grizzlybear.jpg","","check","familiar","check","check","html-button-response-1","63","24376537","0.0-27.0-0.8","31","7","0"
