"rt","utterance","target","foil","responses","competitor_type","target_type","test_part","trialtype","trial_type","trial_index","time_elapsed","internal_node_id","id","age","button_pressed"
"6719.5","fish","goldfish.jpg","swordfish.jpg","{""Q0"":""fish""}","close","familiar","trial","paired","survey-text","19","92638","0.0-19.0-0.0","1","5",""
"5152.5","shirt","poloshirt.jpg","hawaiishirt.jpg","{""Q0"":""shirt""}","close","familiar","trial","paired","survey-text","20","98298","0.0-19.0-0.1","1","5",""
"5200.099999964237","bird","sparrow.jpg","eagle.jpg","{""Q0"":""bird""}","close","familiar","trial","paired","survey-text","21","104004","0.0-19.0-0.2","1","5",""
"8363.399999976158","jellybeans","jellybeans.jpg","gummybears.jpg","{""Q0"":""jellybeans""}","close","familiar","trial","paired","survey-text","22","112874","0.0-19.0-0.3","1","5",""
"5792.400000035763","table","diningtable.jpg","picnictable.jpg","{""Q0"":""table""}","close","familiar","trial","paired","survey-text","23","119171","0.0-19.0-0.4","1","5",""
"5484.900000035763","dog","germanshepherd.jpg","pug.jpg","{""Q0"":""dog""}","close","familiar","trial","paired","survey-text","24","125162","0.0-19.0-0.5","1","5",""
"4577.600000023842","car","sedan.jpg","sportscar.jpg","{""Q0"":""car""}","close","familiar","trial","paired","survey-text","25","130247","0.0-19.0-0.6","1","5",""
"8932.199999988079","bear","grizzlybear.jpg","polarbear.jpg","{""Q0"":""bear""}","close","familiar","trial","paired","survey-text","26","139688","0.0-19.0-0.7","1","5",""
"96280.89999997616","black walking in the wall","tangram-164.jpg","tangram-183.jpg","{""Q0"":""black walking in the wall""}","close","tangram","trial","paired","survey-text","28","249267","0.0-21.0-0.0","1","5",""
"10004.100000023842","walking","tangram-67.jpg","tangram-32.jpg","{""Q0"":""walking""}","close","tangram","trial","paired","survey-text","29","259771","0.0-21.0-0.1","1","5",""
"26560.69999998808","doing a footprint","tangram-48.jpg","tangram-187.jpg","{""Q0"":""doing a footprint""}","close","tangram","trial","paired","survey-text","30","286834","0.0-21.0-0.2","1","5",""
"30407.799999952316","walking on something","tangram-55.jpg","N1.jpg","{""Q0"":""walking on something""}","close","tangram","trial","paired","survey-text","31","317749","0.0-21.0-0.3","1","5",""
"9567","walking","tangram-90.jpg","tangram-81.jpg","{""Q0"":""walking""}","close","tangram","trial","paired","survey-text","32","327822","0.0-21.0-0.4","1","5",""
"46577.30000001192","washing","H1.jpg","I1.jpg","{""Q0"":""washing""}","close","tangram","trial","paired","survey-text","33","374908","0.0-21.0-0.5","1","5",""
"17347.399999976158","going to fall","B1.jpg","P1.jpg","{""Q0"":""going to fall""}","close","tangram","trial","paired","survey-text","34","392764","0.0-21.0-0.6","1","5",""
"55133.60000002384","going to","A2.jpg","tangram-99.jpg","{""Q0"":""going to""}","close","tangram","trial","paired","survey-text","35","448406","0.0-21.0-0.7","1","5",""
"5601.800000011921","fish","goldfish.jpg","iguana.jpg","{""Q0"":""fish""}","far","familiar","trial","paired","survey-text","37","478667","0.0-23.0-0.0","1","5",""
"23695.399999976158","dog","germanshepherd.jpg","cow.jpg","{""Q0"":""dog""}","far","familiar","trial","paired","survey-text","38","502873","0.0-23.0-0.1","1","5",""
"5447.200000047684","bear","grizzlybear.jpg","lion.jpg","{""Q0"":""bear""}","far","familiar","trial","paired","survey-text","39","508825","0.0-23.0-0.2","1","5",""
"5207.699999988079","shirt","poloshirt.jpg","dress.jpg","{""Q0"":""shirt""}","far","familiar","trial","paired","survey-text","40","514540","0.0-23.0-0.3","1","5",""
"11175.699999988079","jellybeans","jellybeans.jpg","pretzels.jpg","{""Q0"":""jellybeans""}","far","familiar","trial","paired","survey-text","41","526224","0.0-23.0-0.4","1","5",""
"5117.199999988079","car","sedan.jpg","firetruck.jpg","{""Q0"":""car""}","far","familiar","trial","paired","survey-text","42","531849","0.0-23.0-0.5","1","5",""
"5541.699999988079","bird","sparrow.jpg","squirrel.jpg","{""Q0"":""bird""}","far","familiar","trial","paired","survey-text","43","537897","0.0-23.0-0.6","1","5",""
"6022.899999976158","table","diningtable.jpg","wardrobe.jpg","{""Q0"":""table""}","far","familiar","trial","paired","survey-text","44","544425","0.0-23.0-0.7","1","5",""
"47282.90000003576","going to a place","A2.jpg","C1.jpg","{""Q0"":""going to a place""}","far","tangram","trial","paired","survey-text","46","605936","0.0-25.0-0.0","1","5",""
"29029","going again","B1.jpg","tangram-4.jpg","{""Q0"":""going again""}","far","tangram","trial","paired","survey-text","47","635472","0.0-25.0-0.1","1","5",""
"17157.100000023842","doing handprint","tangram-90.jpg","tangram-120.jpg","{""Q0"":""doing handprint""}","far","tangram","trial","paired","survey-text","48","653136","0.0-25.0-0.2","1","5",""
"13538.099999964237","walking again","tangram-164.jpg","tangram-64.jpg","{""Q0"":""walking again""}","far","tangram","trial","paired","survey-text","49","667179","0.0-25.0-0.3","1","5",""
